exit,fitness,n_valid,pf_is,pf_oos,mk_oos_z2
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.099999999999994
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.3
Ret_48,56.25,6,1.0444446545026014,1.0785108909177705,11.600000000000001
Ret_96,61.0,6,1.1421679343972153,1.5682408852015073,71.89999999999999
Ret_96,34.25,6,1.057350418783948,1.2738088063886228,2.5
Ret_96,42.625,6,1.1251053435926857,1.4789858037902524,76.9
Ret_72,31.75,6,1.0467300788155334,1.0598973366707394,8.4
Ret_96,83.625,6,1.1820564653571097,1.380462435564362,25.4
Ret_72,29.375,6,1.095860938302097,1.3559206286226126,53.300000000000004
Ret_96,80.375,6,1.207687789741502,1.5872369517308427,71.89999999999999
Ret_72,79.0,6,1.2075799758276788,1.2305842149118706,27.3
Ret_96,0.0,6,1.0530895798291382,1.3722902790974096,5.6000000000000005
SINTETICA_REVERSE,0.0,4,1.0800528267121314,1.0337592532382949,22.7
Ret_96,73.5,6,1.103928312971041,1.3990909423734248,48.6
Ret_96,24.0,6,1.0781148099327633,1.492847349706884,72.1
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.9
Ret_72,14.625,6,1.0951341245569184,1.3329468900319372,43.2
Ret_96,34.75,6,1.1175379341293552,1.3684667144944036,8.4
Ret_48,53.125,6,1.098281798582419,1.2980396274176398,63.6
Ret_96,36.0,6,1.1681299595430779,1.4282204979924906,50.6
Ret_96,37.75,6,1.0692910788991643,1.4084622930254227,45.2
Ret_96,65.5,6,1.1159332151965495,1.2827454809123444,14.7
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.6
Ret_96,25.25,6,1.0761150401288109,1.4602121511868897,69.5
Ret_96,10.875,6,1.0615253543454841,1.4337836196546392,71.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.1
Ret_96,0.0,6,1.085918075476787,1.36312143633971,11.3
Ret_96,0.0,6,1.0627680159639106,1.398716791599735,26.1
Ret_96,0.0,6,1.0538106702639418,1.480097368557039,67.5
Ret_96,63.5,6,1.2146451579636637,1.2126945930719288,11.899999999999999
Ret_96,7.75,6,1.057656295353822,1.475597887169114,74.9
Ret_96,14.374999999999998,6,1.0540691433177332,1.5297582321373826,65.0
Ret_72,0.0,6,1.0353906677854716,1.1054316368096428,14.899999999999999
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.9
Ret_72,0.0,6,1.1111270182729316,1.382899272934837,66.0
Ret_96,0.0,6,1.0672004787665497,1.397095214353707,25.1
Ret_96,8.375,6,1.0500995224205671,1.3779952389128867,2.8000000000000003
Ret_96,0.0,6,1.047060104414931,1.3914064508269153,16.7
Ret_96,60.0,6,1.1792295070454066,1.6287056045151849,83.5
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.9
Ret_96,23.5,6,1.0951787667091857,1.479715366019997,71.8
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.9
Ret_72,0.0,6,1.0609330739333893,1.230053502677729,0.8999999999999999
Ret_96,16.875,6,1.1154931669516028,1.3975439984566247,36.3
Ret_72,29.875,6,1.1736972549306313,1.2829432277714454,43.6
Ret_72,19.75,6,1.1248880689057739,1.3682502805907355,53.300000000000004
Ret_72,15.25,6,1.1005166408060092,1.3493274898843408,49.6
Ret_96,37.25,6,1.1283050671026587,1.3979582738186873,32.9
Ret_48,78.125,6,1.1404710569106427,1.2513285558599185,52.400000000000006
Ret_72,28.749999999999996,6,1.1492987530072467,1.5144949597146729,83.0
Ret_96,0.0,6,1.0530895798291382,1.3668042178420237,2.7
Ret_96,26.5,6,1.1522342191924193,1.3902777873192775,44.9
Ret_96,12.75,6,1.1128320429795622,1.3670142799416183,28.1
Ret_96,0.0,6,1.057465962640351,1.4707623088854462,67.5
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.7
Ret_96,54.125,6,1.1284643615893746,1.3801049000751342,32.5
Ret_96,58.875,6,1.173504055233736,1.359223415507567,41.9
Ret_96,24.0,6,1.0594201747118228,1.461776897949616,67.80000000000001
Ret_96,51.25,6,1.1638808212215446,1.5262534591263857,75.6
Ret_96,0.0,6,1.0555236825096708,1.3891353351893796,18.0
Ret_96,0.0,6,1.0494115126752421,1.5590148407743398,98.2
Ret_72,80.375,6,1.245841509216723,1.441329486488837,70.1
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.1
Ret_72,58.5,6,1.0759559232475868,1.2133537701487784,18.7
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.9
Ret_96,43.25,6,1.0970776068025994,1.6365363974476577,75.8
Ret_96,62.25,6,1.134300677534588,1.480981168101389,74.6
Ret_96,0.0,6,1.0615955208077674,1.392158557660624,17.599999999999998
Ret_96,0.0,6,1.0723929274141806,1.4779295815445104,66.10000000000001
Ret_96,39.75,6,1.0920307997677097,1.6819473915327583,92.2
Ret_72,10.0,6,1.0543073340878113,1.5934218275846619,90.9
Ret_96,0.0,6,1.1050354664115656,1.5232778165767111,71.5
Ret_96,21.5,6,1.0537900935943583,1.177910292103369,12.2
Ret_96,22.875,6,1.0629113401795374,1.2997180239328179,9.3
Ret_96,21.125,6,1.1000136552399624,1.5097573839541427,74.0
Ret_96,36.75,6,1.1034224830949015,1.4357607387145517,73.5
Ret_96,73.5,6,1.1555027349644134,1.3851233255959332,41.6
Ret_96,0.0,6,1.0734126163036521,1.394559111976861,28.999999999999996
Ret_96,14.625,6,1.0846480204460616,1.5198497321417443,82.89999999999999
Ret_72,71.875,6,1.0571717011912316,1.05217764119606,1.4000000000000001
Ret_96,3.375,6,1.1083890785513157,1.3935640403461242,38.4
Ret_96,4.0,6,1.0653255641961408,1.6267177682367682,86.5
Ret_96,9.625,6,1.0737977441226767,1.488062721462097,72.2
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.900000000000006
Ret_72,69.875,6,1.2210729363582538,1.234757968917305,16.900000000000002
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.3
Ret_96,0.0,6,1.0527422482343114,1.3658771208611666,23.5
Ret_96,0.0,6,1.065504740895801,1.3879951480173038,5.800000000000001
Ret_96,0.0,6,1.0335862471073505,1.356383877667945,2.7
Ret_96,0.0,6,1.0839046180363272,1.3550060690178605,20.7
Ret_96,0.0,6,1.0514158436551446,1.4689499777815207,63.1
Ret_96,7.625,6,1.047106170982245,1.4967098316159801,87.3
Ret_96,0.0,6,1.078494583209566,1.3321870154915338,27.6
Ret_72,19.5,6,1.1195612816187335,1.4499244304772374,47.9
Ret_96,0.0,6,1.0587197910900858,1.2464524560870192,12.7
Ret_96,0.0,6,1.0623887967423706,1.4176755162732428,26.3
Ret_96,68.25,6,1.0931278964912894,1.3376657932631508,17.599999999999998
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.4
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.4
Ret_96,10.625,6,1.0605740812066773,1.6107083092867907,89.2
Ret_72,0.0,6,1.0394937587015596,1.273912571406001,14.6
Ret_96,0.0,6,1.1247051788584854,1.5854844923933942,90.9
SINTETICA_REVERSE,41.625,6,1.1377640320464422,1.1410766448129097,63.2
Ret_96,51.25,6,1.0754649188882721,1.4932125622265937,74.4
Ret_96,36.125,6,1.1206847457702274,1.4898276773928067,66.7
Ret_48,0.0,4,1.1057432179192612,1.057367792448343,19.3
Ret_72,9.875,6,1.1194389582183177,1.3861680756962542,68.10000000000001
Ret_96,36.0,6,1.0737428577549768,1.3967838597244562,24.5
Ret_96,26.125,6,1.0653138886237048,1.4105039021529386,14.099999999999998
Ret_96,23.5,6,1.1179696684400218,1.4604072972436253,58.599999999999994
Ret_96,14.625,6,1.1010061882378832,1.5213612618512364,77.2
Ret_96,20.0,6,1.0833577280100954,1.4018993952172223,37.4
Ret_96,17.625,6,1.0511859803685746,1.5001109649092834,82.8
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.1
Ret_72,40.0,6,1.0867356899049856,1.4345620487577793,64.8
Ret_96,72.625,6,1.174240455972942,1.3503672334191854,15.4
Ret_96,0.0,6,1.0825482401357736,1.2023387250386577,2.9000000000000004
Ret_96,14.124999999999998,6,1.1000725446309785,1.3763103003047275,23.599999999999998
Ret_96,36.125,6,1.1466401839878793,1.377840608681199,27.700000000000003
Ret_96,65.0,6,1.109018224092825,1.435777142467317,48.0
Ret_96,37.875,6,1.0774580342506885,1.4866230803845566,65.4
Ret_96,0.0,6,1.0447806534340185,1.3243917260293712,9.3
Ret_96,24.5,6,1.0859985159987966,1.3165111338372424,0.1
Ret_96,0.0,6,1.0744726030202008,1.5142100011782498,62.0
Ret_96,0.0,6,1.069631117919638,1.388635402008611,23.200000000000003
Ret_72,51.625,6,1.1294875391620587,1.4890840388342292,60.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.3
Ret_96,15.5,6,1.0594090279171118,1.3326310813739979,5.7
Ret_96,21.625,6,1.0988776902161903,1.2978330066688026,19.400000000000002
Ret_96,0.0,6,1.0683547946400778,1.3964663890855593,35.8
Ret_96,0.0,6,1.053244384157183,1.4000998178157908,31.2
Ret_96,28.499999999999996,6,1.1046527532634354,1.4544167421237224,72.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.3
Ret_72,35.25,5,1.1158044500015976,1.5452231878986822,82.39999999999999
Ret_96,0.0,6,1.05013306068068,1.398749086771449,28.599999999999998
Ret_96,73.875,6,1.1208911195621472,1.3166400128612097,9.8
Ret_96,35.75,6,1.0883474427536037,1.8270942422248913,99.1
Ret_96,3.25,6,1.0531152777814135,1.4705416643048634,73.7
Ret_72,29.75,6,1.0523002867876754,1.4690434623912245,97.6
Ret_96,25.124999999999996,6,1.05486842429772,1.7112122861011578,94.3
Ret_96,0.0,6,1.0528733620606956,1.4105289868014788,44.9
Ret_96,10.625,6,1.0949585591552409,1.402651878496369,37.8
Ret_96,79.125,6,1.0988470269175226,1.2595751816280654,4.1000000000000005
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.0
Ret_96,0.0,6,1.0642734778778788,1.3459120556300415,13.0
Ret_96,59.375,6,1.1957138221495471,1.5124972843717412,76.0
Ret_48,86.375,4,1.3182313852565668,1.207271530435427,44.2
Ret_96,46.875,6,1.073228447307482,1.425084553047432,45.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.3
Ret_96,53.25,6,1.0988555740774084,1.3930167597183232,47.099999999999994
Ret_96,58.5,6,1.0959199481701216,1.3603122209570646,7.5
Ret_96,36.25,6,1.1607017870299488,1.5485835436934525,59.699999999999996
Ret_96,0.0,6,1.0445090056149624,1.4089957613810236,32.0
Ret_96,7.249999999999999,6,1.0493882180889633,1.5085032322632832,91.5
Ret_96,64.25,6,1.200143728414174,1.666592903792187,78.10000000000001
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.4
SINTETICA_REVERSE,41.75,6,1.180299938838837,1.4301792338948691,91.5
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.0
Ret_72,29.25,6,1.0679006068617989,1.2904236831235036,29.2
SINTETICA_REVERSE,41.25,6,1.10980028297475,1.3508663208434404,76.8
Ret_72,57.125,6,1.0952189467607438,1.2407159878940541,3.9
Ret_72,29.375,6,1.040874090059982,1.1776566709798226,26.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.8
Ret_96,36.875,6,1.075059789933883,1.5544181337326919,92.4
Ret_96,61.75,6,1.1867956988461457,1.4657455730617002,66.10000000000001
Ret_96,9.0,6,1.0924374226690774,1.4194383450900012,42.6
Ret_96,0.0,6,1.037972595713318,1.336029841361281,6.5
Ret_24,37.75,4,1.112669023632871,1.1673163721000377,61.5
Ret_96,3.875,6,1.037065556066837,1.3518648404360405,28.7
Ret_72,38.625,6,1.098866985312545,1.4751789985201595,72.89999999999999
Ret_96,11.125,6,1.0647051057663977,1.3952888918890702,30.099999999999998
Ret_72,58.5,6,1.1058776596236761,1.3819783053400354,62.2
Ret_96,59.5,6,1.1328806073369289,1.4443460469545994,54.0
Ret_96,64.5,6,1.0647207802309306,1.313322714754869,4.0
Ret_96,5.25,6,1.0529427755021485,1.4410791826542628,57.199999999999996
Ret_96,81.75,6,1.2099369686406676,1.5444012882342422,59.8
SINTETICA_REVERSE,82.375,6,1.1648675279339398,0.9388914095351062,25.2
Ret_96,86.375,6,1.216043027807603,1.3978915697490006,40.1
Ret_96,29.75,6,1.0919622085312304,1.354031311253456,15.2
SINTETICA_REVERSE,42.625,6,1.1616971965860994,1.3232115443232013,83.7
Ret_72,45.25,6,1.0776862536585277,1.2802621694839478,11.600000000000001
Ret_72,26.875,6,1.0970742937098306,1.2919502576752298,42.1
Ret_96,0.0,6,1.0672776586746502,1.4452435615374055,52.6
Ret_96,75.125,6,1.1985356157404499,1.397265732697741,35.3
Ret_96,10.0,6,1.0716125746842406,1.3291389759400445,14.2
Ret_96,64.625,6,1.1152789239702494,1.3899772035378186,33.5
Ret_96,68.5,6,1.142054367415426,1.5238277227762171,70.19999999999999
Ret_96,0.0,6,1.0530895798291382,1.3955818846921222,29.4
Ret_96,30.375000000000004,6,1.1178512122858322,1.5879251658196656,81.0
Ret_96,88.125,6,1.199676058717462,1.3351945588052634,24.2
Ret_48,0.0,5,1.0888569681035911,1.4077189969971338,78.10000000000001
Ret_96,20.25,6,1.0915258129112924,1.319241087282749,20.7
Ret_96,0.0,6,1.058597559286806,1.4757011499382344,82.69999999999999
Ret_96,33.75,6,1.1289275167204273,1.4147456017047892,70.5
Ret_96,54.75,6,1.1035293823618824,1.36130207185312,32.4
Ret_96,44.0,6,1.1116255563631985,1.562807650750414,64.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.4
Ret_96,0.0,6,1.0573973894415285,1.3644738059092154,20.1
Ret_96,32.25,6,1.089047505490801,1.3685506086587782,15.4
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.9
Ret_96,0.0,6,1.0784177562917163,1.5047996716945495,85.39999999999999
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.8
Ret_96,81.5,6,1.2241920500023025,1.406411048887149,47.9
Ret_96,30.25,6,1.0651636096946224,1.4431057347122485,82.1
Ret_96,12.375,6,1.0549687908065555,1.3557680636885794,16.2
Ret_96,0.0,6,1.0767906368877644,1.3305127714043261,5.8999999999999995
Ret_96,68.25,6,1.1273498898058976,1.4616383470740202,56.699999999999996
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.199999999999996
Ret_48,70.0,6,1.1078738642225983,1.1926470048628623,40.5
Ret_96,35.25,6,1.126246727143736,1.47373822637755,65.5
Ret_96,0.0,6,1.0802138099821004,1.4353769635991165,33.0
Ret_96,13.25,6,1.0540691433177332,1.5297582321373826,62.4
Ret_96,27.750000000000004,6,1.0606036585285725,1.4478523444197011,88.9
Ret_72,48.0,6,1.1402606075406858,1.4815974976497508,77.3
Ret_72,35.25,5,1.1158044500015976,1.5452231878986822,84.2
Ret_96,17.875,6,1.0720231996715275,1.3302576437909253,15.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.300000000000004
SINTETICA_REVERSE,26.375,6,1.0575929603975283,1.2835019792690976,70.89999999999999
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.6
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.5
Ret_96,34.375,6,1.1034224830949015,1.4357607387145517,72.8
Ret_96,31.374999999999996,6,1.097724243323433,1.5067718260686347,91.0
Ret_96,41.75,6,1.0880789424016866,1.3566961106312088,4.0
Ret_96,21.375,6,1.053670073772186,1.4949870329610417,76.3
Ret_96,15.5,6,1.1474263976738337,1.5978665887421124,78.0
Ret_72,78.25,5,1.2516025677130433,1.2617505194966516,43.5
Ret_96,0.0,6,1.0682246288383397,1.4244426401993944,63.800000000000004
Ret_96,30.625000000000004,6,1.0761444705222025,1.2247185580593052,15.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.4
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.800000000000004
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.7
Ret_96,28.000000000000004,6,1.0633189247799588,1.4218535732777804,41.9
Ret_72,24.375,6,1.0800342514930035,1.1090505102369648,3.4000000000000004
Ret_96,20.625,6,1.084084725498366,1.374968491942334,19.1
Ret_96,26.375,6,1.1488621176922265,1.4988183701956481,64.9
Ret_96,16.875,6,1.1224394173896481,1.3779635105112285,30.599999999999998
Ret_96,73.5,6,1.103928312971041,1.3990909423734248,48.3
Ret_96,0.0,6,1.0472260730961505,1.3352840901411944,19.900000000000002
Ret_96,0.0,6,1.0891623329931914,1.411643142459412,33.0
Ret_96,0.0,6,1.0522433192376124,1.3836502432704954,25.8
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.9
Ret_96,55.75,6,1.1105032357529092,1.5482867458865561,84.89999999999999
Ret_96,71.375,6,1.174240455972942,1.3503672334191854,15.9
Ret_96,0.0,6,1.055432493856875,1.3747244648526937,20.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.9
Ret_96,55.5,6,1.1368839125869294,1.3976162509254242,25.0
Ret_96,22.375,6,1.1655064896478442,1.427901521678937,53.7
Ret_96,0.0,6,1.0656003476877776,1.3905992076687854,27.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.8
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,31.8
Ret_96,0.0,6,1.0962933321695487,1.5563730946306789,93.8
Ret_96,21.375,6,1.0721676461734067,1.4222514648623197,66.7
Ret_96,54.875,6,1.1469102630803547,1.5864654134135816,83.8
Ret_96,25.25,6,1.0506721645268424,1.2884255743794313,14.799999999999999
Ret_96,35.25,6,1.0800720516469862,1.3444529989923517,14.399999999999999
Ret_96,28.375,6,1.0941881561493911,1.4103356643574678,59.5
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.1
Ret_96,49.375,6,1.1424749250511173,1.6245671821817766,91.7
Ret_96,0.0,6,1.0505598971970764,1.4002796763443803,28.7
Ret_96,53.25,6,1.0847792921435415,1.429410466388444,51.300000000000004
Ret_96,0.0,6,1.0897276123432829,1.388087874815058,31.5
Ret_96,77.875,6,1.1888242940088651,1.4986401940076042,75.5
Ret_96,22.0,6,1.0777720914271267,1.347554923253689,16.6
Ret_48,31.5,4,1.11786182922718,1.4171314564606645,93.5
Ret_72,49.5,6,1.0586765791629624,1.3735364869092483,54.2
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.9
Ret_96,67.5,6,1.125970136103309,1.3704076087959514,38.800000000000004
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.800000000000004
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.2
Ret_96,0.0,6,1.0751155371202858,1.3707353974749612,20.4
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.599999999999994
Ret_96,0.0,6,1.0649004432360907,1.4134787542981124,52.400000000000006
Ret_72,70.75,6,1.1327561567034812,1.4792642095240862,80.10000000000001
Ret_48,35.125,6,1.0303464625435748,1.1247414065096557,25.2
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.4
Ret_72,21.25,6,1.0690274954457797,1.381445303248115,64.7
Ret_96,24.125,6,1.0836492609927462,1.4215502158326907,51.2
Ret_96,76.75,6,1.1676201409991083,1.7958224129847213,98.5
Ret_24,0.0,4,1.063112015734537,1.3941546809222343,83.8
Ret_72,0.0,6,1.0744581453923345,1.3785334469668493,58.199999999999996
Ret_96,7.249999999999999,6,1.060419494951572,1.4704719505341044,74.8
Ret_96,67.125,6,1.1418334402940864,1.7618218858249546,95.1
Ret_96,37.5,6,1.2956225342423657,1.5391006049344322,60.099999999999994
Ret_96,0.0,6,1.0528733620606956,1.4105289868014788,45.5
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.4
Ret_96,77.125,6,1.1659093383824704,1.3147209394209787,12.4
Ret_96,35.375,6,1.0733747345803277,1.3983181636203512,10.5
Ret_96,0.0,6,1.0505750749153522,1.4882045931193282,77.3
Ret_96,8.375,6,1.0514435922268373,1.2820372064781964,0.6
Ret_96,41.875,6,1.1256447723682674,1.3826019725706957,25.8
Ret_96,18.5,6,1.061884077270485,1.4822160650825105,72.39999999999999
Ret_96,65.0,6,1.142054367415426,1.5238277227762171,70.89999999999999
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.0
Ret_96,26.625,6,1.1097668205158027,1.6136642379477075,81.0
Ret_96,0.0,6,1.0613894717826733,1.3722391500994573,14.2
Ret_72,70.0,6,1.2306484112620992,1.2961250797915917,37.8
Ret_96,57.375,6,1.0998112932183512,1.5190134714088752,79.60000000000001
Ret_72,0.0,6,1.0609330739333893,1.230053502677729,1.0999999999999999
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.300000000000004
Ret_96,8.0,6,1.0837748339446984,1.3403560410058069,6.9
Ret_96,0.0,6,1.063934680178632,1.375942568882266,4.5
Ret_96,0.0,6,1.0924077516684392,1.2964793261656842,2.1999999999999997
Ret_96,31.75,6,1.246244671908918,1.3523064257860307,38.6
Ret_96,22.125,6,1.070466220422546,1.4787590375175623,83.1
SINTETICA_REVERSE,68.875,6,1.0733531664481102,1.3960255649251805,82.8
Ret_96,27.0,6,1.0981397196753209,1.3915773484015435,41.3
Ret_96,29.0,6,1.089047505490801,1.3685506086587782,15.0
Ret_96,0.0,6,1.0441494879663866,1.4086443420447943,46.0
Ret_96,0.0,6,1.096797169759293,1.4023619645011078,18.4
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.199999999999996
Ret_96,69.125,6,1.1331812311562468,1.4400449037252512,59.199999999999996
Ret_96,26.25,6,1.055935128526507,1.3333735479454036,4.7
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.0
Ret_48,40.25,6,1.0754161181739448,1.153822223096749,28.299999999999997
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.300000000000004
Ret_96,31.5,6,1.1438343270517646,1.22534045251343,10.5
Ret_96,53.25,6,1.020093254226397,1.8059028166988247,95.8
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,32.800000000000004
Ret_96,0.0,6,1.0723929274141806,1.4779295815445104,63.9
Ret_96,27.0,6,1.089965968990018,1.3489091772135438,9.5
Ret_96,0.0,6,1.1171079205579602,1.33188352931691,11.200000000000001
Ret_96,7.249999999999999,6,1.0634789862339749,1.3843106214514058,31.8
Ret_96,3.375,6,1.0572653727608152,1.370063417636235,30.9
Ret_72,32.875,6,1.124595401926045,1.380958360624762,48.699999999999996
Ret_96,61.75,6,1.0466649432802917,1.2917639263177898,16.1
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.3
Ret_96,35.875,6,1.170397438992905,1.4287377887620965,51.6
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.8
Ret_96,29.25,6,1.0726296245518896,1.3717195159574644,10.2
Ret_96,42.875,6,1.2245146988101423,1.675845389638771,82.89999999999999
Ret_96,8.75,6,1.0425575859730456,1.4485748968896845,58.5
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.1
Ret_96,17.125,6,1.0856594911490385,1.327689198401284,2.0
Ret_72,68.5,5,1.0676235106663308,1.4515347004895836,68.5
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.1
Ret_96,10.625,6,1.0601907439843263,1.4751561492483047,83.89999999999999
Ret_72,0.0,6,1.0631142894321803,1.2532643588096923,18.0
Ret_96,0.0,6,1.0514158436551446,1.4689499777815207,61.7
Ret_72,23.875,6,1.115088994386309,1.3292827045313322,47.599999999999994
Ret_96,0.0,6,1.0517085560438715,1.3487962003954443,5.3
Ret_96,0.0,3,1.0653170468992905,1.372520211828558,6.7
Ret_96,0.0,6,1.054015804130225,1.3768842417571874,10.2
Ret_96,6.125,6,1.0402095323940728,1.3692449504973476,7.8
Ret_96,38.375,6,1.0650836842189846,1.2678041374752522,0.0
Ret_96,28.375,6,1.0754187146217615,1.640528680881512,87.9
Ret_48,68.25,6,1.0591181661335263,1.1989870293336102,38.7
Ret_96,31.5,6,1.0820240921900977,1.397022959405173,44.0
Ret_96,27.375,6,1.0450420905464577,1.3632722416076883,24.6
Ret_96,21.0,6,1.0914766919003065,1.3431749625998262,14.7
Ret_48,0.0,5,1.0602246624363738,1.3520023430236523,80.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.699999999999996
Ret_96,0.0,6,1.085847308742399,1.3675117006667519,0.8999999999999999
Ret_72,49.625,6,1.0551164807223603,1.3985617653347797,74.9
Ret_96,0.0,6,1.0776360342694444,1.394073210411912,17.299999999999997
Ret_96,47.75,6,1.0810019816679983,1.326025681191164,21.5
Ret_96,0.0,6,1.0870956160743184,1.3561462488661933,3.1
Ret_96,86.625,6,1.2270644241810071,1.4323166517214374,44.5
Ret_96,7.125,6,1.0672058756432512,1.3964051302717093,8.9
Ret_96,0.0,6,1.0621397797360324,1.3774118161050848,26.400000000000002
Ret_96,0.0,6,1.1189052340589434,1.3067008265892555,20.1
Ret_96,0.0,6,1.0494209944696469,1.3848822405183365,15.5
Ret_96,21.875,6,1.0806064953242025,1.3605331257940507,21.4
Ret_96,0.0,6,1.0826660578537524,1.3297070690051758,0.0
Ret_96,14.499999999999998,6,1.065024524447045,1.3986206928546179,20.3
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.9
Ret_96,34.75,6,1.0543192891894846,1.4427695281837887,67.60000000000001
Ret_96,0.0,6,1.0591581996595203,1.2295001182174938,0.6
Ret_96,8.0,6,1.0500995224205671,1.3779952389128867,4.6
Ret_96,23.125,6,1.0844818649234438,1.3312561631410376,0.5
Ret_96,31.375,6,1.1738706032568966,1.5794471684974485,76.5
Ret_96,0.0,6,1.0505750749153522,1.4882045931193282,76.8
Ret_96,0.0,6,1.1002262824333664,1.4771106740930577,61.3
Ret_96,0.0,6,1.0527976842883242,1.3527266332113854,27.0
Ret_72,36.375,6,1.088922672618232,1.3428017087717388,47.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.699999999999996
Ret_96,0.0,6,1.040881474333874,1.220739924537848,13.0
Ret_96,43.25,6,1.1014349004873316,1.414758366539656,55.50000000000001
Ret_72,0.0,6,1.0588144169500455,0.877326848921148,1.2
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.2
Ret_96,29.375,6,1.1648833287380236,1.4816933493860887,66.0
Ret_96,0.0,6,1.0606179278996881,1.471621863113309,81.0
Ret_72,0.0,6,1.0494267446393022,1.335599834894086,44.1
Ret_96,73.625,6,1.1710906114846675,1.3437754857750073,13.900000000000002
SINTETICA_REVERSE,46.125,4,1.099120136237167,1.4567307204840385,85.39999999999999
Ret_96,0.0,6,1.0783430874862265,1.378715407582119,19.5
Ret_96,74.75,6,1.1443258575127166,1.2739175849099735,13.0
Ret_96,0.0,6,1.0819081741568326,1.2257530029035653,2.6
Ret_72,38.25,6,1.1080986610529069,1.342998506931544,50.9
Ret_96,0.0,6,1.0546103807217841,1.4318791561170765,29.9
Ret_96,29.125,6,1.089047505490801,1.3685506086587782,14.099999999999998
Ret_96,60.625,6,1.1557580240906744,1.5600216030166931,88.5
Ret_96,9.125,6,1.0519850808763898,1.4009509143427228,22.0
Ret_96,22.625,6,1.0900832810523844,1.34593835134211,3.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.1
Ret_96,54.125,6,1.159222791586527,1.4074168307888477,47.8
Ret_48,69.0,5,1.187564305770669,1.3997738584637593,80.80000000000001
Ret_72,51.0,6,1.0745808804801034,1.2943856346125762,29.5
Ret_24,0.0,4,1.2016037564464515,1.0207354898202818,28.7
