Entry,Side,Exit,PF,R2,Stag_Active,Trades,OER,UI,Health,Monkey,Monkey_OOS,XS_IS,XS_OOS
force_21_sft >= -1.263847|roc_120_sft <= -1.507078,LONG,SINTETICA_REVERSE,6.197,0.9774,742,184,1.3973,2.7507,1.3996,100.0,93.4,0.5932,0.6201
force_34_sft >= 2.97|roc_120_sft <= -1.507078,LONG,SINTETICA_REVERSE,7.738,0.9695,976,124,1.8063,2.2656,1.3986,100.0,95.2,0.583,0.6841
mom_24_sft <= 0.01396|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,26.327,0.9899,1112,111,0.8648,4.4602,1.3966,100.0,94.2,0.7242,0.7233
roc_120_sft <= -3.342182|force_24_sft <= 18.779863,LONG,SINTETICA_REVERSE,19.132,0.9864,1112,127,0.9279,4.1929,1.3939,100.0,94.6,0.725,0.7517
force_21_sft <= 54.001415|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,17.619,0.9829,1469,114,0.9379,4.324,1.3914,100.0,95.0,0.726,0.7298
rsi_13_sft >= -0.59|force_21_sft <= 54.001415|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,19.56,0.9819,1112,119,0.8585,4.4965,1.3874,100.0,94.2,0.7205,0.7064
mfi_89_sft >= 0.99|mom_120_sft <= -0.03868|roc_144_sft <= 3.93359,LONG,SINTETICA_REVERSE,24.698,0.9877,1469,117,0.8462,4.7027,1.3864,100.0,95.2,0.7365,0.758
rsi_24_sft <= 57.921219|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,28.838,0.9867,1112,114,0.7811,4.8592,1.3852,100.0,94.2,0.7254,0.6964
cmo_24_sft <= 15.842436|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,28.838,0.9867,1112,114,0.7811,4.8592,1.3852,100.0,94.2,0.7254,0.6964
rsi_200_sft >= -8.75|mfi_144_sft >= 41.958717|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,31.587,0.9901,1465,110,0.7979,4.9219,1.3809,100.0,93.8,0.7366,0.6987
mom_200_sft <= 0.02501|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,25.799,0.9894,1112,109,0.7847,4.8115,1.3809,100.0,94.1,0.7289,0.7324
roc_120_sft <= -3.342182|roc_48_sft <= 4.916627|rsi_13_sft >= 7.28,LONG,SINTETICA_REVERSE,28.556,0.9894,1112,115,0.7243,5.1632,1.3807,100.0,94.2,0.7359,0.7267
mom_120_sft <= -0.03868|mfi_34_sft >= 34.651367,LONG,SINTETICA_REVERSE,18.064,0.9855,1941,115,0.9382,4.4375,1.3799,100.0,93.7,0.6939,0.7222
force_34_sft <= 41.820084|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,17.521,0.9861,1469,112,0.8971,4.4472,1.3795,100.0,95.0,0.7303,0.7478
roc_120_sft <= -3.342182|cmo_89_sft <= 5.48928,LONG,SINTETICA_REVERSE,26.25,0.9866,1112,115,0.7724,4.8875,1.3791,100.0,94.2,0.7217,0.7136
mom_8_sft >= -0.02533|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,12.59,0.9756,1638,116,0.9901,4.1678,1.3779,100.0,95.7,0.6822,0.7874
roc_120_sft <= -1.507078|cmo_5_sft >= Close_sft,LONG,SINTETICA_REVERSE,8.985,0.9745,1305,214,1.3687,3.0016,1.3775,100.0,90.8,0.5907,0.5606
mom_120_sft <= -0.03868|roc_48_sft <= -1.683174,LONG,SINTETICA_REVERSE,86.023,0.9839,2072,79,1.3148,3.2718,1.3724,100.0,95.9,0.7414,0.7997
roc_120_sft <= -3.342182|cmo_8_sft <= 55.951771,LONG,SINTETICA_REVERSE,27.437,0.9897,1112,119,0.7402,5.0177,1.368,100.0,93.6,0.7327,0.702
mom_55_sft <= 0.02102|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,29.127,0.9844,1112,109,0.7561,4.9499,1.3677,100.0,94.2,0.7468,0.7232
roc_120_sft <= -3.67,LONG,SINTETICA_REVERSE,30.273,0.9814,1537,104,0.853,4.6539,1.3647,100.0,95.2,0.7109,0.7146
mfi_8_sft >= 48.87006|roc_34_sft <= Close_sft|roc_120_sft <= -3.342182,LONG,Ret_12,10.957,0.9858,1112,77,1.1105,3.484,1.3631,100.0,93.9,0.7607,0.8478
mfi_200_sft >= 43.263248|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,20.278,0.9849,1465,115,0.8191,4.7648,1.3611,100.0,93.7,0.7113,0.6715
mom_48_sft <= 2.02|cmo_48_sft <= -9.145059|mom_48_sft <= -0.05927,LONG,SINTETICA_REVERSE,28.475,0.9758,1977,78,1.6132,2.6847,1.3608,100.0,93.5,0.7205,0.7594
roc_55_sft <= -0.33|roc_21_sft <= Close_sft|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,27.984,0.9877,1537,91,1.2624,3.2171,1.3572,100.0,95.1,0.7494,0.7688
cmo_21_sft <= 0.62977|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,23.984,0.9869,1537,117,1.0966,3.6609,1.3555,100.0,94.4,0.7189,0.7206
mfi_144_sft >= -7.81|cmo_21_sft <= 0.62977|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,23.984,0.9869,1537,117,1.0966,3.6609,1.3555,100.0,94.4,0.7189,0.7206
mom_24_sft <= -0.01428|mom_48_sft <= -0.05927,LONG,SINTETICA_REVERSE,23.211,0.9818,2694,77,1.7308,2.5865,1.3546,100.0,95.3,0.6946,0.7305
roc_144_sft <= 3.93359|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,25.654,0.9881,1112,120,0.7621,4.8482,1.3541,100.0,94.5,0.722,0.7166
mom_55_sft <= -0.05761|cmo_48_sft <= -9.145059,LONG,SINTETICA_REVERSE,39.51,0.9762,1850,76,1.7337,2.4724,1.3537,100.0,93.5,0.6853,0.8068
roc_120_sft <= -3.342182|force_8_sft <= 26.91724,LONG,SINTETICA_REVERSE,17.065,0.988,1714,147,1.0525,3.8422,1.3518,100.0,95.9,0.7135,0.7629
roc_120_sft <= -3.342182|roc_144_sft <= 3.93359|rsi_5_sft >= Close_sft,LONG,SINTETICA_REVERSE,25.654,0.9881,1112,120,0.7601,4.8457,1.3502,100.0,94.5,0.722,0.7165
mfi_13_sft <= 25.196337|roc_120_sft <= -1.507078|rsi_144_sft >= Close_sft,LONG,Ret_12,4.699,0.9661,919,90,1.9448,2.0261,1.3486,100.0,92.9,0.5949,0.7801
mom_13_sft <= -0.00056|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,15.29,0.9801,1537,109,1.3811,2.9605,1.3474,100.0,96.1,0.6826,0.7084
mom_89_sft <= -0.05636|rsi_120_sft <= 47.768295,LONG,SINTETICA_REVERSE,30.404,0.9603,1724,76,1.6182,2.6431,1.3464,100.0,93.1,0.6734,0.7973
roc_120_sft <= -3.342182|roc_34_sft <= Close_sft|mfi_120_sft <= 56.651295,LONG,SINTETICA_REVERSE,18.931,0.9864,1537,110,0.913,4.2964,1.346,100.0,94.1,0.7219,0.7533
force_55_sft >= -33.97057|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,13.489,0.9898,1467,116,0.9591,4.0618,1.3434,100.0,94.8,0.6717,0.697
force_144_sft <= 7.33|mom_89_sft <= -0.05636|roc_200_sft <= -1.07,LONG,SINTETICA_REVERSE,12.572,0.966,2854,78,2.0,2.2811,1.3386,100.0,94.2,0.6283,0.8115
roc_13_sft <= -1.63|roc_8_sft <= 0.522383,LONG,SINTETICA_REVERSE,2.526,0.9395,2037,247,2.0,2.2449,1.3376,100.0,91.6,0.5607,0.6461
roc_120_sft <= -3.342182|roc_48_sft <= -1.683174,LONG,SINTETICA_REVERSE,83.961,0.9863,2072,78,1.2094,3.4347,1.3367,100.0,95.8,0.7437,0.7729
roc_120_sft <= -3.342182|force_34_sft <= 41.820084,LONG,SINTETICA_REVERSE,19.144,0.9846,1112,117,0.7997,4.6021,1.3367,100.0,93.6,0.7207,0.7082
force_48_sft <= 6.38|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,18.013,0.9858,1469,110,1.0165,3.8414,1.3338,100.0,94.9,0.7289,0.7809
roc_120_sft <= -2.39|mom_5_sft <= 0.00416,LONG,SINTETICA_REVERSE,8.858,0.9802,451,227,0.8235,3.9249,1.3337,100.0,91.8,0.6425,0.6412
roc_120_sft <= -3.342182|cmo_34_sft <= Close_sft,LONG,SINTETICA_REVERSE,30.081,0.9749,1537,117,0.8487,4.5935,1.332,100.0,94.1,0.724,0.7102
roc_55_sft <= -4.954921|mom_144_sft <= 1.34|mfi_200_sft <= 52.154392,LONG,SINTETICA_REVERSE,19.715,0.9673,1859,75,2.0,2.1408,1.3292,100.0,96.0,0.6768,0.8006
cmo_8_sft >= -1.49|mom_120_sft <= -0.01699,LONG,SINTETICA_REVERSE,10.051,0.9791,1260,189,1.254,3.1114,1.329,100.0,92.4,0.605,0.5765
rsi_34_sft >= Close_sft|mom_120_sft <= -0.01699|cmo_8_sft >= -1.302478,LONG,SINTETICA_REVERSE,10.168,0.9793,1260,187,1.2486,3.1213,1.3282,100.0,92.4,0.6057,0.583
rsi_8_sft >= 49.348763|mom_120_sft <= -0.01699,LONG,SINTETICA_REVERSE,10.168,0.9793,1260,187,1.2486,3.1213,1.3282,100.0,92.4,0.6057,0.583
roc_120_sft <= -3.342182|force_34_sft >= -45.06115,LONG,SINTETICA_REVERSE,14.584,0.9905,1467,116,0.9155,4.1837,1.3278,100.0,95.5,0.6773,0.7194
roc_55_sft <= -5.74,LONG,SINTETICA_REVERSE,20.493,0.9747,2868,77,1.7856,2.4899,1.3229,100.0,94.3,0.6677,0.7271
roc_120_sft <= -3.64,LONG,SINTETICA_REVERSE,28.865,0.9839,1537,106,0.82,4.6605,1.3228,100.0,94.9,0.6968,0.7183
rsi_89_sft <= 49.844425|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,23.516,0.9877,1537,106,0.8293,4.5958,1.3226,100.0,94.5,0.7177,0.7253
roc_120_sft <= -1.507078|roc_5_sft >= 0.366098,LONG,SINTETICA_REVERSE,7.023,0.9588,3670,166,2.0,2.3417,1.3222,100.0,95.2,0.5899,0.6532
cmo_89_sft <= -10.982045|roc_55_sft <= -4.954921|mfi_5_sft >= 10.920675,LONG,SINTETICA_REVERSE,11.291,0.9786,1848,81,1.8447,2.2689,1.3209,100.0,96.2,0.6478,0.7918
mom_24_sft <= 0.0503|roc_120_sft <= -3.342182|cmo_120_sft <= -0.352976,LONG,SINTETICA_REVERSE,23.26,0.9872,1537,105,0.8526,4.4664,1.317,100.0,94.5,0.7157,0.7253
cmo_55_sft <= -8.252954|mom_48_sft <= -0.05927,LONG,SINTETICA_REVERSE,27.302,0.9751,1854,75,1.5509,2.6752,1.3169,100.0,93.9,0.716,0.752
roc_120_sft <= -3.78|mom_120_sft <= Close_sft,LONG,SINTETICA_REVERSE,30.503,0.9863,1537,102,0.8533,4.4665,1.3168,100.0,95.1,0.7154,0.6842
roc_120_sft <= -3.78,LONG,SINTETICA_REVERSE,30.503,0.9863,1537,102,0.8533,4.4665,1.3168,100.0,95.1,0.7154,0.6842
mfi_144_sft <= 49.030098|rsi_200_sft <= 48.462494,LONG,SINTETICA_REVERSE,13.022,0.9366,655,162,1.3891,2.6632,1.3158,100.0,92.4,0.639,0.7252
mom_120_sft <= -0.03868|mom_48_sft <= -0.01911,LONG,SINTETICA_REVERSE,76.241,0.9763,2319,78,1.3619,3.1023,1.3151,100.0,95.9,0.734,0.7955
rsi_34_sft <= 50.05579|roc_120_sft <= -3.342182|roc_200_sft <= 2.238222,LONG,SINTETICA_REVERSE,25.793,0.9809,1537,112,0.8881,4.3214,1.3131,100.0,94.1,0.7209,0.717
roc_55_sft <= -4.954921|cmo_48_sft <= -9.145059,LONG,SINTETICA_REVERSE,32.097,0.9665,1850,78,1.6715,2.5073,1.3129,100.0,93.8,0.6769,0.7893
rsi_48_sft <= 45.427471|roc_55_sft <= -4.954921,LONG,SINTETICA_REVERSE,32.097,0.9665,1850,78,1.6715,2.5073,1.3129,100.0,93.8,0.6769,0.7893
roc_120_sft <= -3.342182|cmo_120_sft <= -0.352976,LONG,SINTETICA_REVERSE,24.133,0.9868,1537,105,0.8294,4.5619,1.3118,100.0,94.5,0.7185,0.7253
roc_144_sft <= -0.150765|mom_55_sft <= -0.05761,LONG,SINTETICA_REVERSE,22.758,0.9778,1850,87,2.0,2.0871,1.3108,100.0,95.5,0.6732,0.7659
roc_89_sft <= -5.82|roc_144_sft <= 1.688966,LONG,SINTETICA_REVERSE,10.706,0.9439,2869,77,2.0,2.2826,1.308,100.0,94.9,0.6564,0.8556
rsi_13_sft <= 50.253239|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,20.804,0.9841,1537,109,1.1921,3.2778,1.3069,100.0,95.7,0.7075,0.7431
cmo_8_sft <= 6.35|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,18.847,0.9821,1537,111,1.1676,3.3458,1.3059,100.0,95.7,0.7261,0.7526
mom_120_sft <= -0.03868|mfi_8_sft <= 65.503777|rsi_24_sft >= 0.12,LONG,SINTETICA_REVERSE,16.867,0.9823,1847,131,0.9467,4.1466,1.3043,100.0,95.9,0.7268,0.7778
roc_55_sft <= -5.61|cmo_13_sft <= Close_sft,LONG,SINTETICA_REVERSE,18.089,0.9647,1869,83,1.8061,2.3198,1.3028,100.0,94.5,0.6346,0.7314
roc_120_sft <= -1.507078|mfi_24_sft >= 31.827576|force_24_sft >= 3.45,LONG,SINTETICA_REVERSE,7.53,0.9791,742,140,1.442,2.4793,1.3014,100.0,95.0,0.5957,0.6695
mfi_120_sft >= 44.814178|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,27.775,0.9717,1496,99,0.9559,4.0248,1.2995,100.0,95.6,0.713,0.7187
mom_120_sft <= -0.03868|roc_5_sft >= -1.560326,LONG,SINTETICA_REVERSE,20.15,0.9635,1638,119,0.9523,4.1204,1.2986,100.0,95.5,0.6817,0.7716
mom_8_sft >= 0.00592|mom_120_sft <= -0.01699,LONG,SINTETICA_REVERSE,7.557,0.9344,1836,112,2.0,2.154,1.294,100.0,94.8,0.5833,0.6327
rsi_5_sft <= 28.62925|force_21_sft <= -22.37183|mfi_8_sft <= 78.982826,LONG,SINTETICA_REVERSE,2.728,0.9238,1176,377,1.7918,2.2736,1.2924,100.0,90.8,0.5448,0.6619
roc_5_sft >= -1.560326|roc_120_sft <= -3.49,LONG,SINTETICA_REVERSE,19.223,0.9548,1638,118,1.0018,3.9485,1.2913,100.0,95.6,0.6666,0.7734
force_34_sft >= -5.23|roc_120_sft <= -1.507078,LONG,SINTETICA_REVERSE,6.442,0.977,776,172,1.2677,2.7976,1.2912,100.0,92.3,0.5949,0.6296
force_8_sft <= 81.009583|cmo_34_sft <= 1.79|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,21.382,0.9862,1469,124,0.9984,3.7746,1.29,100.0,96.3,0.7153,0.7594
force_200_sft >= -16.746756|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,19.016,0.9848,1465,115,0.8445,4.3919,1.2892,100.0,94.9,0.7127,0.6909
roc_48_sft <= -5.149533|roc_200_sft <= -2.43,LONG,SINTETICA_REVERSE,28.213,0.9731,1850,84,1.5534,2.6167,1.2877,100.0,94.5,0.7016,0.7421
rsi_13_sft >= 8.85|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,28.527,0.9896,1112,117,0.674,5.1167,1.285,100.0,93.6,0.7328,0.7051
roc_200_sft <= -4.05|cmo_24_sft <= 30.071245|mom_34_sft <= 0.00016,LONG,SINTETICA_REVERSE,22.466,0.9603,1191,100,1.5547,2.4904,1.285,100.0,93.6,0.6207,0.7296
mfi_13_sft <= 25.196337|roc_120_sft <= -1.507078|force_21_sft <= -1.263847,LONG,Ret_12,4.328,0.9624,919,84,2.0,1.8867,1.2847,100.0,92.9,0.5876,0.7801
mom_144_sft <= -0.0017|roc_55_sft <= -4.954921,LONG,SINTETICA_REVERSE,18.612,0.9713,1850,86,1.9913,2.0619,1.2809,100.0,95.2,0.6613,0.7498
roc_120_sft <= -3.342182|roc_200_sft <= Close_sft,LONG,SINTETICA_REVERSE,25.807,0.9792,1114,107,0.763,4.6207,1.2799,100.0,94.1,0.7313,0.73
cmo_8_sft <= -34.020958|force_48_sft <= -15.472201,LONG,SINTETICA_REVERSE,4.481,0.9427,614,258,1.541,2.3122,1.2797,100.0,90.4,0.5763,0.6163
mom_34_sft <= 0.00016|roc_89_sft <= -4.839618,LONG,SINTETICA_REVERSE,13.692,0.9678,2365,75,1.6589,2.5333,1.2774,100.0,93.6,0.6504,0.8027
roc_34_sft <= 0.014376|roc_89_sft <= -4.839618,LONG,SINTETICA_REVERSE,13.692,0.9678,2365,75,1.6589,2.5333,1.2774,100.0,93.6,0.6504,0.8027
mom_55_sft <= -0.05761|mfi_120_sft <= 53.298817,LONG,SINTETICA_REVERSE,22.301,0.9719,2172,87,2.0,2.0866,1.2755,100.0,95.2,0.6598,0.8322
cmo_8_sft <= 9.64|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,21.769,0.9851,1529,121,1.0716,3.5193,1.2744,100.0,94.9,0.7122,0.7017
roc_120_sft <= -3.342182|mfi_48_sft >= 42.659725,LONG,SINTETICA_REVERSE,38.479,0.9874,1422,103,0.854,4.2644,1.2728,100.0,94.6,0.7301,0.7104
mom_120_sft <= -0.03868|force_24_sft <= 50.564434|force_8_sft <= 81.009583,LONG,SINTETICA_REVERSE,19.405,0.9892,1469,133,0.8591,4.2418,1.2696,100.0,94.6,0.7403,0.7237
mom_120_sft <= -0.03868|rsi_200_sft <= 48.462494,LONG,SINTETICA_REVERSE,23.218,0.9861,1537,91,1.0419,3.5934,1.2687,100.0,94.8,0.722,0.745
mom_120_sft <= -0.03868|cmo_200_sft <= -3.075011,LONG,SINTETICA_REVERSE,23.218,0.9861,1537,91,1.0419,3.5934,1.2687,100.0,94.8,0.722,0.745
roc_120_sft <= -1.507078|force_34_sft >= -1.434289|mfi_48_sft >= Close_sft,LONG,SINTETICA_REVERSE,7.395,0.9805,1324,146,1.4249,2.6518,1.2687,100.0,93.9,0.5796,0.6426
mom_13_sft <= 0.00822|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,18.063,0.9787,1469,118,1.0538,3.5594,1.268,100.0,95.1,0.7097,0.6914
mom_120_sft <= -0.03868|roc_5_sft >= -1.75,LONG,SINTETICA_REVERSE,19.508,0.9632,1638,116,0.9232,4.1385,1.2678,100.0,95.5,0.6876,0.7716
mom_48_sft <= -0.01911|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,75.372,0.9809,2319,76,1.233,3.264,1.2675,100.0,95.8,0.7321,0.7689
roc_120_sft <= -3.342182|rsi_8_sft >= 5.14,LONG,SINTETICA_REVERSE,28.663,0.9901,1112,117,0.6589,5.1427,1.2669,100.0,93.9,0.737,0.7086
cmo_8_sft >= Close_sft|mom_120_sft <= -0.01699|mom_120_sft <= 4.68,LONG,SINTETICA_REVERSE,10.791,0.9796,1260,185,1.2322,2.9983,1.2606,100.0,92.6,0.611,0.5365
rsi_89_sft <= 55.233551|mom_120_sft <= -0.03868|mom_13_sft <= 0.00822,LONG,SINTETICA_REVERSE,18.038,0.9797,1469,117,1.0464,3.5553,1.2597,100.0,95.1,0.7077,0.6914
rsi_24_sft >= Close_sft|roc_48_sft <= -5.09|roc_200_sft <= -2.157084,LONG,SINTETICA_REVERSE,17.806,0.9695,1850,86,1.5234,2.6158,1.2592,100.0,94.5,0.6599,0.7643
mom_21_sft <= Close_sft|force_24_sft >= 2.62|mom_120_sft <= -0.01699,LONG,SINTETICA_REVERSE,8.362,0.9739,1176,145,1.4336,2.5902,1.2585,100.0,95.0,0.6072,0.6678
force_120_sft <= 6.957633|mfi_200_sft >= 3.71|roc_89_sft <= -5.22,LONG,SINTETICA_REVERSE,8.667,0.9491,2744,78,1.8348,2.3563,1.2579,100.0,93.8,0.6266,0.7112
roc_48_sft <= -5.149533|mom_200_sft <= -0.0245,LONG,SINTETICA_REVERSE,13.102,0.9665,1850,86,1.5821,2.5236,1.2548,100.0,94.5,0.6566,0.7447
mom_24_sft <= -0.00035|mom_55_sft <= -0.05761,LONG,SINTETICA_REVERSE,25.768,0.9717,2004,78,1.6816,2.3914,1.253,100.0,95.1,0.6664,0.748
mom_21_sft <= -0.00052|roc_55_sft <= -4.954921|mom_34_sft <= Close_sft,LONG,SINTETICA_REVERSE,20.022,0.9641,2122,80,1.8341,2.2359,1.2524,100.0,95.1,0.6715,0.7264
roc_13_sft <= 0.9|roc_120_sft <= -3.342182|roc_21_sft <= -0.045774,LONG,SINTETICA_REVERSE,20.075,0.9899,1537,114,1.0646,3.455,1.2489,100.0,95.5,0.7058,0.7073
mfi_120_sft <= 53.298817|roc_55_sft <= -4.954921,LONG,SINTETICA_REVERSE,20.639,0.9645,2641,87,2.0,2.1106,1.2487,100.0,95.5,0.6437,0.827
roc_55_sft <= -4.954921|roc_200_sft <= Close_sft|force_144_sft <= 4.83,LONG,SINTETICA_REVERSE,15.107,0.9541,2792,85,1.7894,2.3846,1.2469,100.0,94.2,0.6429,0.7279
roc_120_sft <= -1.507078|force_55_sft >= -9.88,LONG,SINTETICA_REVERSE,5.178,0.945,784,187,1.1476,3.056,1.2426,100.0,91.9,0.5706,0.6528
rsi_34_sft >= 3.15|roc_144_sft >= -9.56|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,34.238,0.9912,1112,116,0.6454,5.1249,1.2414,100.0,94.2,0.744,0.697
roc_34_sft <= 2.47|roc_120_sft <= -3.342182|roc_13_sft <= -0.049713,LONG,SINTETICA_REVERSE,16.786,0.9828,1537,112,1.217,3.0553,1.2399,100.0,95.5,0.6662,0.676
mfi_200_sft >= Close_sft|roc_200_sft <= -2.157084|roc_48_sft <= -5.149533,LONG,SINTETICA_REVERSE,17.1,0.9707,1850,84,1.5242,2.5682,1.2384,100.0,94.5,0.6616,0.7629
force_21_sft <= -22.37183|rsi_8_sft <= 32.989521|mom_5_sft <= 0.01571,LONG,SINTETICA_REVERSE,3.628,0.9361,1176,316,1.5045,2.5249,1.2337,100.0,90.4,0.5566,0.6489
mom_13_sft <= 0.00822|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,19.723,0.9835,1112,124,0.9422,3.6701,1.2333,100.0,95.0,0.7003,0.6479
roc_120_sft <= -1.507078|mfi_13_sft >= Close_sft|force_24_sft >= 8.16,LONG,SINTETICA_REVERSE,7.252,0.9769,1308,128,1.6506,2.2474,1.2319,100.0,95.5,0.5781,0.6932
cmo_13_sft <= -5.84|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,20.72,0.9848,1537,99,1.1885,3.0863,1.2279,100.0,96.1,0.7128,0.7296
roc_144_sft <= Close_sft|cmo_8_sft <= -58.366837|rsi_21_sft >= Close_sft,LONG,SINTETICA_REVERSE,3.723,0.9103,935,218,2.0,1.9021,1.2221,100.0,93.4,0.5698,0.6544
roc_144_sft <= Close_sft|cmo_8_sft <= -58.366837,LONG,SINTETICA_REVERSE,3.723,0.9103,935,218,2.0,1.9021,1.2221,100.0,93.4,0.5698,0.6544
roc_48_sft <= -1.683174|roc_120_sft <= -3.57,LONG,SINTETICA_REVERSE,89.999,0.9842,2072,77,1.232,3.0887,1.2202,100.0,95.9,0.7283,0.7731
mom_120_sft <= -0.01699|mom_13_sft >= 0.00822,LONG,SINTETICA_REVERSE,14.831,0.9736,1277,108,1.7185,2.1402,1.2186,100.0,95.8,0.6398,0.6652
force_24_sft >= Close_sft|roc_120_sft <= -1.507078,LONG,SINTETICA_REVERSE,8.552,0.9767,742,154,1.2535,2.649,1.2176,100.0,94.2,0.605,0.6316
mom_89_sft <= -0.00077|rsi_120_sft <= 45.793514,LONG,SINTETICA_REVERSE,54.026,0.9695,610,112,0.9613,3.3028,1.2169,100.0,91.4,0.7428,0.7338
roc_13_sft <= Close_sft|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,21.024,0.9895,1112,118,0.8904,3.783,1.2155,100.0,94.9,0.7124,0.6568
roc_120_sft <= -3.342182|force_5_sft <= 94.744614,LONG,SINTETICA_REVERSE,20.455,0.9873,1853,154,0.8372,4.2934,1.2147,100.0,95.0,0.7146,0.7336
rsi_55_sft <= 45.873524|roc_48_sft <= -5.149533,LONG,SINTETICA_REVERSE,17.462,0.9789,1854,75,1.427,2.6543,1.2131,100.0,93.8,0.6915,0.7744
roc_48_sft <= -5.149533|cmo_55_sft <= -8.252954,LONG,SINTETICA_REVERSE,17.462,0.9789,1854,75,1.427,2.6543,1.2131,100.0,93.8,0.6915,0.7744
mom_5_sft >= 0.00416|roc_120_sft <= -1.507078,LONG,SINTETICA_REVERSE,6.469,0.9382,3670,163,2.0,2.1948,1.2127,100.0,95.2,0.5844,0.6532
roc_144_sft <= Close_sft|mom_120_sft <= -0.03868,LONG,SINTETICA_REVERSE,18.152,0.989,1537,106,0.9183,3.8359,1.2112,100.0,95.5,0.7412,0.7425
cmo_200_sft <= -3.075011|roc_120_sft <= -3.342182,LONG,SINTETICA_REVERSE,22.187,0.9812,1537,92,0.9611,3.7089,1.2107,100.0,94.6,0.7142,0.7351
roc_120_sft <= -1.507078|roc_144_sft >= -0.33,LONG,SINTETICA_REVERSE,9.719,0.9556,720,130,1.1601,2.8755,1.2093,100.0,94.2,0.6306,0.6544
mom_120_sft <= -0.03868|mfi_200_sft <= 52.154392,LONG,SINTETICA_REVERSE,19.205,0.9842,1704,97,0.9395,3.8203,1.2086,100.0,95.2,0.7261,0.7635
roc_144_sft <= -3.414866|mom_89_sft <= 0.05506,LONG,SINTETICA_REVERSE,4.357,0.9479,1671,124,2.0,1.9559,1.207,100.0,94.9,0.5977,0.7631
mom_120_sft <= -0.03868|cmo_13_sft >= -47.813919,LONG,SINTETICA_REVERSE,18.198,0.9839,1638,109,0.9577,3.7129,1.201,100.0,95.7,0.6914,0.8007
mom_120_sft <= -0.03868|rsi_13_sft >= 26.09304,LONG,SINTETICA_REVERSE,18.198,0.9839,1638,109,0.9577,3.7129,1.201,100.0,95.7,0.6914,0.8007
mom_120_sft <= -0.01699|mom_13_sft >= 0.00822|force_48_sft >= -37.24585,LONG,SINTETICA_REVERSE,15.71,0.9705,1277,103,1.7412,2.0869,1.1992,100.0,96.5,0.6408,0.675
force_55_sft <= -3.99|mom_89_sft <= -0.05636,LONG,SINTETICA_REVERSE,8.792,0.9358,1724,77,1.9184,2.0552,1.1984,100.0,95.4,0.6036,0.8373
cmo_120_sft <= Close_sft|roc_120_sft <= -3.342182|force_13_sft <= 22.339104,LONG,SINTETICA_REVERSE,16.705,0.982,1112,135,0.9955,3.3951,1.1976,100.0,95.9,0.69,0.733
cmo_8_sft >= Close_sft|roc_120_sft <= -1.507078,LONG,SINTETICA_REVERSE,10.959,0.9811,1260,179,1.1578,3.0059,1.1951,100.0,92.4,0.6188,0.5328
mom_120_sft <= -0.01699|force_48_sft >= -1.419943,LONG,SINTETICA_REVERSE,6.576,0.9634,1223,135,1.4221,2.5112,1.1914,100.0,93.8,0.5896,0.642
cmo_8_sft <= -34.020958|roc_24_sft <= -1.246161,LONG,SINTETICA_REVERSE,3.332,0.9425,1834,236,1.616,2.4038,1.1904,100.0,90.1,0.5672,0.6929
mom_120_sft <= -0.03868|roc_55_sft <= -1.47,LONG,SINTETICA_REVERSE,65.164,0.9789,1539,80,1.0912,3.2547,1.1897,100.0,96.1,0.7237,0.7695
