Entry,Side,Exit,PF,R2,Stag_Active,Trades,OER,UI,Health,Monkey,Monkey_OOS,XS_IS,XS_OOS
adx_200_sft >= 3.267012|trix_55_sft >= 0.02781,SHORT,Ret_12,9.373,0.9795,3109,93,0.815,2.2375,0.574,100.0,90.9,0.6492,0.5447
plus_di_55_sft >= 35.136421|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,37.685,0.9499,2861,78,0.9213,2.0399,0.5723,100.0,92.5,0.6743,0.5526
slope_55_sft >= 0.095442|plus_di_55_sft >= ema_200_sft|minus_di_120_sft <= 28.328575,SHORT,SINTETICA_REVERSE,75.864,0.9581,1044,78,0.7727,2.0671,0.5717,100.0,92.4,0.7235,0.7208
minus_di_5_sft >= -3.86|trix_24_sft >= 0.078235|slope_13_sft <= 0.593893,SHORT,Ret_12,8.413,0.9369,2076,88,1.0688,1.7323,0.5715,100.0,92.6,0.664,0.5828
macdh_21_sft <= ema_21_sft|macdh_34_sft <= 2e-06|linreg_144_sft >= 0.00033,SHORT,Ret_12,3.588,0.9596,3400,85,1.2701,1.5348,0.5712,100.0,90.4,0.6243,0.5735
minus_di_120_sft <= 34.005356|aroon_120_sft >= 72.5,SHORT,Ret_12,12.847,0.9673,1654,80,0.8628,1.9746,0.5709,100.0,93.4,0.736,0.7079
efficiency_24_sft <= ema_21_sft|efficiency_21_sft >= 0.139004|aroon_144_sft >= 61.111111,SHORT,SINTETICA_REVERSE,4.638,0.9242,2243,87,1.6044,1.2131,0.5699,100.0,93.5,0.6847,0.7849
minus_di_24_sft <= 23.588287|linreg_200_sft >= 7.8e-05,SHORT,SINTETICA_REVERSE,22.697,0.964,1148,89,0.7339,2.1701,0.5694,100.0,92.7,0.6822,0.5946
efficiency_89_sft >= 0.316522|aroon_120_sft >= ema_55_sft,SHORT,SINTETICA_REVERSE,10.921,0.9624,3280,101,1.026,1.8441,0.5682,100.0,92.9,0.676,0.5853
minus_di_200_sft <= 29.458214|aroon_24_sft <= 50.0,SHORT,SINTETICA_REVERSE,3.914,0.8963,1695,77,1.7893,1.08,0.5659,99.9,92.4,0.5972,0.6785
efficiency_89_sft >= 0.184314|slope_55_sft >= 0.095442,SHORT,SINTETICA_REVERSE,24.812,0.9706,1120,106,0.7498,2.0943,0.5658,100.0,93.1,0.6573,0.5131
trix_55_sft >= 0.02781|aroon_144_sft >= ema_24_sft|macdh_21_sft <= 0.000867,SHORT,Ret_12,5.312,0.9231,3398,80,1.3371,1.5058,0.5655,100.0,91.8,0.601,0.5841
macdh_120_sft >= 0.000894|aroon_8_sft >= -87.5,SHORT,SINTETICA_REVERSE,92.35,0.9752,1785,86,0.7236,2.2891,0.565,100.0,93.7,0.712,0.6734
minus_di_89_sft <= 31.726639|ema_34_sft >= 0.88|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,27.516,0.9799,2861,82,0.8241,2.1527,0.5637,100.0,93.6,0.7133,0.5545
plus_di_21_sft >= -9.39|efficiency_55_sft >= 0.287507|trix_48_sft >= 0.01754,SHORT,SINTETICA_REVERSE,6.083,0.8815,2263,98,1.3526,1.4739,0.5623,100.0,93.6,0.6034,0.6831
adx_144_sft >= -0.96|minus_di_55_sft <= 31.105049|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,28.001,0.9754,2861,82,0.8069,2.1929,0.561,100.0,93.6,0.7212,0.5545
macdh_200_sft >= 0.000248|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,41.098,0.9749,2295,80,0.7924,2.163,0.5596,100.0,93.5,0.687,0.5518
aroon_200_sft >= 1.69|linreg_34_sft >= 0.000552,SHORT,SINTETICA_REVERSE,9.511,0.9769,1989,75,0.8031,2.0919,0.5591,100.0,90.6,0.7068,0.6495
plus_di_89_sft <= 34.595215|aroon_120_sft >= 72.5,SHORT,Ret_12,6.129,0.9783,1654,78,1.2334,1.3791,0.5585,100.0,94.5,0.7066,0.6308
minus_di_120_sft <= 31.946716|adx_24_sft >= 26.658216,SHORT,SINTETICA_REVERSE,30.016,0.9795,1050,79,0.6726,2.2261,0.5568,100.0,91.5,0.7214,0.5476
plus_di_24_sft <= 45.057404|slope_55_sft <= Close_sft|trix_89_sft >= 0.014626,SHORT,Ret_12,2.184,0.8658,3446,86,2.0,1.0825,0.5562,99.4,90.5,0.563,0.6157
plus_di_144_sft >= 36.004799|aroon_120_sft >= -54.166668|efficiency_120_sft <= 2.7,SHORT,SINTETICA_REVERSE,24.682,0.9342,3271,75,0.9539,1.9791,0.5542,100.0,94.5,0.6887,0.732
efficiency_55_sft >= 0.061753|plus_di_55_sft >= 39.397358,SHORT,SINTETICA_REVERSE,96.449,0.9654,1824,82,0.8088,2.0527,0.5519,100.0,94.6,0.7256,0.6425
aroon_8_sft <= ema_8_sft|trix_24_sft >= 0.078235|macdh_120_sft <= ema_89_sft,SHORT,Ret_12,6.755,0.9079,2287,81,1.2983,1.4601,0.5515,100.0,93.8,0.6202,0.5666
trix_48_sft <= ema_120_sft|adx_144_sft >= 5.212993|trix_55_sft >= 0.02781,SHORT,Ret_12,8.528,0.9766,3109,88,0.8577,2.0536,0.5497,100.0,90.9,0.633,0.5447
aroon_8_sft >= -87.5|linreg_48_sft >= 0.001377,SHORT,SINTETICA_REVERSE,23.725,0.9573,2273,88,0.8606,2.007,0.5495,100.0,91.7,0.662,0.588
trix_55_sft >= 0.02781|aroon_13_sft <= 53.846153,SHORT,Ret_12,8.733,0.977,2279,87,0.8641,1.9589,0.5492,100.0,91.6,0.654,0.5432
plus_di_120_sft >= 29.372774|aroon_120_sft >= 72.5|linreg_55_sft <= 7.35,SHORT,Ret_12,14.589,0.9674,1654,76,0.7781,2.0814,0.5489,100.0,93.4,0.7731,0.7097
efficiency_48_sft <= 0.4447|trix_89_sft >= 0.014626,SHORT,Ret_12,2.467,0.8784,3297,82,2.0,1.0467,0.5486,99.8,92.4,0.5838,0.6349
slope_21_sft >= 0.001776|plus_di_200_sft >= 35.423042,SHORT,SINTETICA_REVERSE,10.37,0.9328,3227,77,1.2841,1.4907,0.5483,100.0,95.0,0.6021,0.788
efficiency_13_sft <= 3.46|trix_24_sft >= 0.030425|aroon_144_sft >= 25.0,SHORT,Ret_12,11.241,0.9729,1252,77,0.8674,1.7996,0.5462,100.0,90.3,0.7238,0.5564
adx_5_sft >= 26.105097|plus_di_200_sft >= 35.423042,SHORT,SINTETICA_REVERSE,5.402,0.8982,3227,80,1.4845,1.3449,0.5453,100.0,95.0,0.5845,0.7674
slope_200_sft >= 0.084803|trix_5_sft <= ema_8_sft,SHORT,SINTETICA_REVERSE,30.724,0.98,2861,84,0.8154,2.1012,0.5451,100.0,92.6,0.6829,0.5728
slope_200_sft >= 0.084803|aroon_8_sft >= -87.5,SHORT,SINTETICA_REVERSE,25.585,0.9796,2861,93,0.7571,2.2451,0.5451,100.0,93.5,0.7143,0.5915
ema_21_sft >= 1.089909|plus_di_34_sft >= 42.544918,SHORT,SINTETICA_REVERSE,18.541,0.9563,1092,82,0.925,1.6914,0.545,100.0,93.4,0.6367,0.6589
trix_34_sft >= -0.054303|slope_200_sft >= 0.084803|efficiency_89_sft <= ema_8_sft,SHORT,SINTETICA_REVERSE,39.215,0.9779,2861,79,0.7632,2.2073,0.5388,100.0,93.5,0.7235,0.5458
slope_8_sft >= -0.720792|plus_di_200_sft >= 35.423042,SHORT,SINTETICA_REVERSE,8.063,0.9321,3227,77,1.3184,1.4302,0.5387,100.0,95.0,0.5839,0.7725
linreg_48_sft >= 0.001377|trix_24_sft >= 0.078235,SHORT,Ret_12,9.999,0.9615,2277,84,0.7929,2.0962,0.5357,100.0,93.0,0.718,0.6671
plus_di_21_sft >= 36.343323|aroon_144_sft >= 25.0,SHORT,SINTETICA_REVERSE,18.379,0.9842,892,79,0.8797,1.6355,0.5336,100.0,93.3,0.6867,0.6683
adx_24_sft >= 26.658216|trix_24_sft >= -0.030334,SHORT,SINTETICA_REVERSE,15.183,0.9695,1572,78,0.7061,2.1843,0.5336,100.0,90.7,0.6972,0.5572
ema_120_sft >= 1.067437|macdh_200_sft <= ema_13_sft|plus_di_34_sft >= 42.544918,SHORT,SINTETICA_REVERSE,13.091,0.9527,2899,88,1.1232,1.5843,0.533,100.0,93.9,0.5918,0.665
macdh_13_sft <= ema_13_sft|slope_200_sft >= 0.084803|adx_120_sft >= 4.045436,SHORT,SINTETICA_REVERSE,33.346,0.9726,2290,80,0.7615,2.1376,0.5328,100.0,92.6,0.698,0.5728
aroon_89_sft >= -5.23|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,56.92,0.9816,2861,76,0.7336,2.2468,0.5317,100.0,92.8,0.7298,0.5557
efficiency_200_sft <= 6.33|aroon_89_sft >= -15.730337|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,61.447,0.9809,2861,76,0.7402,2.2291,0.5313,100.0,92.8,0.7241,0.5557
aroon_5_sft >= ema_13_sft|trix_55_sft >= 0.014551,SHORT,SINTETICA_REVERSE,8.716,0.9822,1689,211,0.569,2.6096,0.5308,100.0,90.2,0.6009,0.5817
plus_di_55_sft >= 27.412832|aroon_144_sft >= -2.93|slope_24_sft >= 0.138356,SHORT,SINTETICA_REVERSE,10.799,0.975,606,143,0.5081,2.4961,0.5305,100.0,90.5,0.6891,0.6585
aroon_120_sft >= 72.5|minus_di_5_sft <= 58.943604,SHORT,SINTETICA_REVERSE,50.36,0.9808,1765,90,0.8,1.9524,0.5304,100.0,96.0,0.737,0.695
trix_24_sft >= 0.078235|plus_di_24_sft >= 36.237019,SHORT,Ret_12,8.741,0.9525,1808,78,0.8186,1.9568,0.5253,100.0,92.6,0.7028,0.6831
slope_200_sft >= 0.084803|aroon_48_sft >= -77.083336,SHORT,SINTETICA_REVERSE,34.293,0.9749,2861,81,0.7516,2.1859,0.5248,100.0,92.6,0.7003,0.5728
ema_48_sft >= -0.64|plus_di_144_sft >= 34.083591|linreg_144_sft >= -2e-06,SHORT,SINTETICA_REVERSE,10.698,0.9685,1806,83,0.8371,1.8843,0.5248,100.0,90.2,0.6604,0.5869
slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
plus_di_48_sft >= -7.45|slope_200_sft >= 0.084803|minus_di_144_sft >= ema_8_sft,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
macdh_21_sft <= ema_5_sft|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|trix_89_sft >= -7.47,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|trix_13_sft <= 5.2,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|efficiency_48_sft <= ema_48_sft|minus_di_34_sft >= ema_55_sft,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|adx_55_sft >= ema_34_sft,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|plus_di_89_sft >= 1.32,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|macdh_13_sft <= ema_5_sft,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
efficiency_5_sft <= ema_200_sft|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
macdh_200_sft <= 4.89|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|plus_di_89_sft >= 28.797562,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
minus_di_48_sft >= 9.61|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_144_sft <= ema_120_sft|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|efficiency_13_sft <= ema_144_sft,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_120_sft >= -8.7|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|macdh_8_sft >= -2.45,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
trix_13_sft >= -4.17|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
trix_34_sft >= -6.22|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
minus_di_144_sft >= 6.86|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|slope_120_sft >= -1.59|linreg_89_sft <= ema_5_sft,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
minus_di_24_sft >= -3.35|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
adx_120_sft >= -8.13|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|slope_89_sft <= ema_5_sft,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
ema_13_sft >= -8.33|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|plus_di_13_sft >= ema_24_sft,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_34_sft <= 5.15|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|efficiency_144_sft <= ema_89_sft,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|plus_di_144_sft >= ema_55_sft|trix_200_sft >= -3.87,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|minus_di_120_sft >= ema_89_sft,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|macdh_144_sft >= -0.000312,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|macdh_48_sft <= 2.76,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|adx_24_sft >= -7.71,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
minus_di_55_sft >= ema_24_sft|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_89_sft >= -0.069746|efficiency_48_sft <= ema_24_sft|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|efficiency_200_sft >= -3.78,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
linreg_34_sft <= ema_89_sft|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|plus_di_120_sft >= 27.577505,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
plus_di_34_sft >= ema_48_sft|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
adx_13_sft >= ema_200_sft|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_120_sft >= -0.001869|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|plus_di_200_sft >= ema_21_sft,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
plus_di_89_sft >= ema_200_sft|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
trix_48_sft <= 3.36|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
macdh_5_sft <= 3.42|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
plus_di_34_sft >= 21.147663|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
efficiency_120_sft <= 2.47|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|minus_di_55_sft >= ema_5_sft,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
macdh_55_sft >= -0.001903|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
trix_13_sft <= ema_144_sft|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|plus_di_13_sft >= ema_200_sft,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
trix_120_sft >= -2.57|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
linreg_55_sft <= 7.98|slope_200_sft >= 0.084803|macdh_13_sft >= -0.69,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|macdh_34_sft >= -6.42,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|minus_di_21_sft >= ema_89_sft,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
plus_di_120_sft >= ema_13_sft|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|plus_di_24_sft >= 18.471897,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|linreg_89_sft <= 4.34,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7524,2.1839,0.5247,100.0,92.6,0.6982,0.5728
adx_21_sft >= 11.538095|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.159,0.9747,2861,81,0.7529,2.1825,0.5247,100.0,92.6,0.698,0.5728
plus_di_89_sft >= 31.655409|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.257,0.9745,2861,81,0.7506,2.1883,0.5246,100.0,92.6,0.6982,0.5728
slope_200_sft >= 0.084803|adx_48_sft >= 7.433785,SHORT,SINTETICA_REVERSE,33.271,0.9744,2861,81,0.7503,2.1892,0.5245,100.0,92.6,0.6989,0.5728
macdh_120_sft >= -1e-06|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,32.735,0.9739,2861,81,0.7554,2.1763,0.5242,100.0,92.6,0.6977,0.5728
trix_48_sft >= 0.032528|plus_di_24_sft >= 1.59|ema_55_sft >= 1.091673,SHORT,Ret_12,9.02,0.9668,2280,76,0.9936,1.6626,0.5232,100.0,91.7,0.6832,0.5238
trix_48_sft >= 0.01754|trix_5_sft <= -0.068896,SHORT,Ret_12,4.152,0.9742,3274,121,1.007,1.7044,0.5227,100.0,90.6,0.6191,0.6464
efficiency_34_sft >= 0.040214|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,45.536,0.9745,2861,82,0.7443,2.1959,0.5225,100.0,93.6,0.6904,0.577
macdh_55_sft >= -0.000629|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7492,2.1828,0.5225,100.0,92.5,0.6982,0.5728
plus_di_21_sft >= 22.515108|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.184,0.9747,2861,81,0.7492,2.1828,0.5225,100.0,92.5,0.6982,0.5728
slope_21_sft >= -0.516472|slope_200_sft >= 0.084803|slope_120_sft <= ema_89_sft,SHORT,SINTETICA_REVERSE,33.117,0.9747,2861,81,0.7507,2.1789,0.5225,100.0,92.5,0.6988,0.5728
slope_48_sft >= -0.310262|macdh_200_sft >= -6e-06|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.819,0.974,2861,81,0.7516,2.1772,0.5223,100.0,92.5,0.6994,0.5219
minus_di_13_sft <= 37.781456|macdh_48_sft <= ema_144_sft|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.674,0.9748,2861,82,0.7547,2.1672,0.5221,100.0,93.6,0.6992,0.5718
slope_200_sft >= 0.084803|trix_21_sft >= -0.094743,SHORT,SINTETICA_REVERSE,32.139,0.9734,2861,81,0.7558,2.1666,0.5219,100.0,92.5,0.6882,0.5219
minus_di_21_sft <= 47.460037|slope_200_sft >= 0.084803,SHORT,SINTETICA_REVERSE,33.123,0.9749,2861,81,0.7491,2.1787,0.5215,100.0,93.6,0.6981,0.5718
minus_di_48_sft <= 40.269428|slope_200_sft >= 0.084803|minus_di_89_sft >= 8.66,SHORT,SINTETICA_REVERSE,33.087,0.9748,2861,81,0.7499,2.1765,0.5215,100.0,93.6,0.6981,0.5718
slope_200_sft >= 0.084803|minus_di_89_sft <= 34.438396,SHORT,SINTETICA_REVERSE,33.059,0.9748,2861,81,0.7506,2.1749,0.5215,100.0,93.6,0.6979,0.5718
slope_200_sft >= 0.084803|linreg_34_sft >= -0.000563|minus_di_34_sft <= 42.962524,SHORT,SINTETICA_REVERSE,32.657,0.9741,2861,81,0.7526,2.1699,0.5211,100.0,93.6,0.6964,0.5718
aroon_120_sft >= 72.5|macdh_200_sft <= 0.000535,SHORT,Ret_12,9.551,0.9486,1654,80,1.0461,1.5404,0.5199,100.0,93.4,0.7112,0.6772
slope_200_sft >= 0.084803|slope_55_sft >= 0.095442,SHORT,SINTETICA_REVERSE,32.207,0.9713,2861,83,0.751,2.1749,0.5198,100.0,93.5,0.6817,0.5714
slope_200_sft >= 0.084803|trix_8_sft >= -0.185457|trix_89_sft >= -8.41,SHORT,SINTETICA_REVERSE,33.069,0.9726,2861,80,0.7457,2.1771,0.5179,100.0,92.6,0.6955,0.5728
aroon_144_sft >= 61.111111|minus_di_144_sft <= 35.605183,SHORT,Ret_12,2.774,0.9561,1793,99,1.2583,1.2979,0.5177,100.0,91.1,0.6315,0.5984
aroon_120_sft >= 72.5|minus_di_5_sft >= 4.28,SHORT,Ret_12,9.586,0.9763,1645,90,0.749,2.0091,0.5174,100.0,92.4,0.7299,0.6826
minus_di_120_sft <= 34.005356|aroon_144_sft >= 61.111111,SHORT,Ret_12,5.208,0.9504,1793,83,1.08,1.5011,0.517,100.0,91.7,0.6716,0.6086
minus_di_200_sft <= 29.458214|efficiency_120_sft >= 0.089593,SHORT,SINTETICA_REVERSE,26.332,0.8873,1695,79,0.9319,1.8235,0.5166,100.0,92.8,0.7133,0.6325
adx_48_sft >= 7.93|slope_200_sft >= 0.084803|ema_89_sft <= Close_sft,SHORT,SINTETICA_REVERSE,37.884,0.975,2861,80,0.7286,2.2084,0.5159,100.0,93.6,0.7193,0.5718
slope_200_sft >= 0.084803|macdh_34_sft >= -0.00249,SHORT,SINTETICA_REVERSE,32.925,0.9732,2861,80,0.7444,2.1669,0.5149,100.0,93.6,0.6955,0.5718
minus_di_200_sft >= 3.99|slope_200_sft >= 0.084803|ema_13_sft >= ema_24_sft,SHORT,SINTETICA_REVERSE,33.015,0.973,2861,80,0.7424,2.1722,0.5148,100.0,93.6,0.698,0.5718
slope_200_sft >= 0.084803|ema_13_sft <= 4.12|adx_34_sft >= 12.021724,SHORT,SINTETICA_REVERSE,37.226,0.9771,2861,79,0.7371,2.1753,0.5145,100.0,92.6,0.7258,0.5728
minus_di_5_sft <= 40.297184|adx_48_sft >= 15.390946|aroon_120_sft >= ema_13_sft,SHORT,SINTETICA_REVERSE,18.988,0.9777,1683,99,0.7226,2.0629,0.5139,100.0,91.1,0.7159,0.5957
slope_200_sft >= 0.084803|slope_24_sft >= 0.003398,SHORT,SINTETICA_REVERSE,34.948,0.9703,2861,82,0.7212,2.2253,0.5128,100.0,93.2,0.6987,0.6007
plus_di_48_sft >= 40.237511|efficiency_13_sft <= 0.611228|ema_24_sft >= 1.064246,SHORT,SINTETICA_REVERSE,9.148,0.9354,1824,83,1.2582,1.3166,0.5126,100.0,96.2,0.6146,0.6239
slope_200_sft >= 0.084803|aroon_34_sft >= 2.941176,SHORT,SINTETICA_REVERSE,47.65,0.9767,2861,81,0.7212,2.2096,0.5125,100.0,93.5,0.7053,0.5565
