Entry,Side,Exit,PF,R2,Stag_Active,Trades,OER,UI,Health,Monkey,Monkey_OOS,XS_IS,XS_OOS
rsi_200_sft >= 49.790897|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,44.578,0.9643,1715,111,1.122,3.8266,1.3932,100.0,90.2,0.7176,0.6997
mom_120_sft >= 0.03876|mom_200_sft >= -0.0245,SHORT,SINTETICA_REVERSE,38.868,0.9786,1715,117,1.1069,3.8122,1.391,100.0,91.2,0.7206,0.6787
mom_120_sft >= 0.01816|roc_48_sft >= Close_sft,SHORT,SINTETICA_REVERSE,17.556,0.9857,642,161,1.0304,3.5029,1.3869,100.0,90.2,0.6496,0.6983
roc_120_sft >= 4.95,SHORT,SINTETICA_REVERSE,62.058,0.9644,1852,77,1.3034,3.3464,1.3851,100.0,94.4,0.7444,0.7668
roc_120_sft >= 4.95|mfi_120_sft >= Close_sft,SHORT,SINTETICA_REVERSE,62.058,0.9644,1852,77,1.3034,3.3464,1.3851,100.0,94.4,0.7444,0.7668
rsi_24_sft >= 41.907185|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,38.98,0.9564,1715,119,1.1349,3.7962,1.3851,100.0,92.4,0.7091,0.6872
rsi_48_sft >= 49.928421|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,32.212,0.9457,1715,108,1.2605,3.47,1.3793,100.0,92.5,0.6988,0.6871
mom_120_sft >= 0.03876|cmo_48_sft >= -0.143156|rsi_120_sft >= 45.793514,SHORT,SINTETICA_REVERSE,32.212,0.9457,1715,108,1.2605,3.47,1.3793,100.0,92.5,0.6988,0.6871
mom_120_sft >= 0.03876|roc_200_sft >= -2.157084|rsi_120_sft >= 47.768295,SHORT,SINTETICA_REVERSE,36.213,0.9714,1715,117,1.0688,3.917,1.374,100.0,91.2,0.7129,0.6782
mom_120_sft >= 0.03876|mfi_5_sft >= 10.920675,SHORT,SINTETICA_REVERSE,24.036,0.9744,1832,137,1.0633,3.9425,1.3686,100.0,91.4,0.7046,0.7044
roc_120_sft >= 3.68|rsi_8_sft >= 20.816582,SHORT,SINTETICA_REVERSE,42.637,0.9757,1715,112,1.0305,4.0089,1.3662,100.0,91.3,0.7038,0.7263
roc_120_sft >= 3.482884|mom_55_sft >= -0.0201,SHORT,SINTETICA_REVERSE,29.286,0.9705,1715,120,1.1035,3.783,1.3651,100.0,90.9,0.6875,0.6985
rsi_8_sft >= 20.816582|mom_120_sft >= 0.05|rsi_120_sft >= -2.89,SHORT,SINTETICA_REVERSE,116.707,0.9589,1710,86,1.1786,3.591,1.3607,100.0,93.6,0.7585,0.8217
mom_8_sft >= -8.34|mom_120_sft >= 0.03876|cmo_89_sft >= -0.311147,SHORT,SINTETICA_REVERSE,42.683,0.9627,1715,112,1.1221,3.7411,1.3598,100.0,92.4,0.7104,0.7038
mom_120_sft >= 0.03876|rsi_89_sft >= 49.844425,SHORT,SINTETICA_REVERSE,42.683,0.9627,1715,112,1.1221,3.7411,1.3598,100.0,92.4,0.7104,0.7038
mom_120_sft >= 0.03876|cmo_89_sft >= -0.311147,SHORT,SINTETICA_REVERSE,42.683,0.9627,1715,112,1.1221,3.7411,1.3598,100.0,92.4,0.7104,0.7038
roc_120_sft >= 3.67,SHORT,SINTETICA_REVERSE,38.462,0.9767,1715,110,1.019,4.0235,1.3585,100.0,90.2,0.7057,0.7178
mom_120_sft >= 0.03876|force_24_sft >= -9.19,SHORT,SINTETICA_REVERSE,32.64,0.9631,1715,124,1.1653,3.603,1.3564,100.0,93.0,0.7108,0.6803
force_48_sft >= -7.49|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,31.038,0.9671,1715,120,1.243,3.3801,1.3563,100.0,93.0,0.6824,0.7012
roc_200_sft >= -2.157084|rsi_89_sft >= Close_sft|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,39.98,0.9734,1715,115,1.0537,3.908,1.3559,100.0,91.2,0.7222,0.6782
mfi_5_sft >= 4.83|roc_120_sft >= 4.56,SHORT,SINTETICA_REVERSE,61.142,0.9735,1709,91,1.1836,3.4914,1.3485,100.0,93.7,0.7135,0.7357
mom_89_sft <= Close_sft|roc_120_sft >= 3.87|cmo_200_sft >= -5.524725,SHORT,SINTETICA_REVERSE,40.547,0.9903,1711,109,1.0431,3.8479,1.3461,100.0,90.9,0.7188,0.6881
mom_120_sft >= 0.03876|rsi_34_sft >= 43.909531,SHORT,SINTETICA_REVERSE,39.098,0.9547,1715,121,1.1088,3.7677,1.3434,100.0,91.4,0.717,0.6926
cmo_34_sft >= -12.180941|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,39.098,0.9547,1715,121,1.1088,3.7677,1.3434,100.0,91.4,0.717,0.6926
mom_120_sft >= 0.01816|force_200_sft >= -4.86|roc_48_sft >= Close_sft,SHORT,SINTETICA_REVERSE,20.755,0.9856,1146,154,1.0838,3.5229,1.342,100.0,90.6,0.6702,0.7184
roc_120_sft >= 4.88,SHORT,SINTETICA_REVERSE,60.984,0.9722,1852,77,1.235,3.3791,1.3412,100.0,93.1,0.7495,0.7677
force_144_sft >= -20.40661|roc_120_sft >= 3.482884|mfi_8_sft >= 19.147154,SHORT,SINTETICA_REVERSE,27.949,0.9781,1715,129,1.1523,3.5422,1.3405,100.0,91.0,0.6686,0.6642
mom_34_sft >= -0.05382|roc_120_sft >= 3.482884|rsi_55_sft >= 45.873524,SHORT,SINTETICA_REVERSE,45.155,0.9727,1715,119,1.0397,3.9018,1.3364,100.0,91.4,0.7052,0.6761
roc_120_sft >= 3.482884|roc_144_sft >= -1.51|cmo_144_sft >= -0.372637,SHORT,SINTETICA_REVERSE,35.229,0.9578,1715,112,1.1469,3.6126,1.3329,100.0,92.9,0.6896,0.7018
rsi_21_sft >= 40.98774|roc_120_sft >= 3.482884|rsi_48_sft >= 40.662521,SHORT,SINTETICA_REVERSE,42.676,0.9712,1715,121,1.0537,3.8427,1.3301,100.0,91.4,0.6952,0.6645
roc_120_sft >= 3.482884|rsi_21_sft >= 40.98774,SHORT,SINTETICA_REVERSE,42.676,0.9712,1715,121,1.0537,3.8427,1.3301,100.0,91.4,0.6952,0.6645
roc_120_sft >= 3.482884|force_24_sft >= -9.67,SHORT,SINTETICA_REVERSE,32.134,0.9746,1715,123,1.1242,3.6067,1.3295,100.0,93.3,0.6898,0.6782
force_120_sft >= -9.966253|roc_120_sft >= 3.482884,SHORT,SINTETICA_REVERSE,37.099,0.9766,1715,119,1.0713,3.7572,1.3278,100.0,90.2,0.6882,0.6928
force_120_sft >= -9.966253|roc_120_sft >= 3.482884|mfi_120_sft >= Close_sft,SHORT,SINTETICA_REVERSE,37.099,0.9766,1715,119,1.0713,3.7572,1.3278,100.0,90.2,0.6882,0.6928
cmo_55_sft >= -8.252954|mom_120_sft >= 0.03876|rsi_21_sft >= -2.65,SHORT,SINTETICA_REVERSE,40.174,0.9643,1715,121,1.043,3.8937,1.3258,100.0,91.7,0.7117,0.6966
roc_120_sft >= 3.482884|mfi_120_sft >= 44.814178,SHORT,SINTETICA_REVERSE,28.745,0.9734,1715,113,1.2211,3.3302,1.3231,100.0,91.0,0.6607,0.6482
roc_120_sft >= 3.482884|rsi_48_sft >= 49.928421,SHORT,SINTETICA_REVERSE,43.275,0.962,1715,106,1.1753,3.4904,1.323,100.0,92.1,0.698,0.6737
roc_120_sft >= 3.482884|cmo_48_sft >= -0.143156,SHORT,SINTETICA_REVERSE,43.275,0.962,1715,106,1.1753,3.4904,1.323,100.0,92.1,0.698,0.6737
roc_120_sft >= 3.86,SHORT,SINTETICA_REVERSE,40.352,0.9908,1711,110,1.0069,3.892,1.3192,100.0,91.9,0.7213,0.6702
rsi_48_sft >= 45.427471|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,39.275,0.9599,1715,121,1.062,3.8197,1.3163,100.0,91.7,0.7088,0.6693
roc_120_sft >= 3.482884|mfi_120_sft >= 41.386345,SHORT,SINTETICA_REVERSE,33.414,0.9774,1715,121,1.0524,3.7775,1.3144,100.0,90.2,0.6827,0.6733
roc_120_sft >= 3.482884|cmo_120_sft >= -0.352976,SHORT,SINTETICA_REVERSE,45.737,0.9665,1715,112,1.0734,3.735,1.3086,100.0,91.3,0.6988,0.6937
roc_200_sft >= -0.189906|roc_120_sft >= 3.482884,SHORT,SINTETICA_REVERSE,31.516,0.9853,1715,106,1.1452,3.451,1.3081,100.0,92.1,0.7042,0.6492
cmo_120_sft >= 8.188105|roc_120_sft >= -1.507078,SHORT,SINTETICA_REVERSE,55.445,0.9787,735,104,1.1723,3.0141,1.3068,100.0,92.4,0.7391,0.7647
force_48_sft >= -9.47|roc_120_sft >= 3.482884,SHORT,SINTETICA_REVERSE,36.646,0.9654,1715,117,1.1304,3.5539,1.3041,100.0,92.2,0.6943,0.7335
roc_120_sft >= 4.29|rsi_200_sft >= 47.237637|mom_13_sft >= -0.00953,SHORT,SINTETICA_REVERSE,39.879,0.9706,1710,84,1.341,3.0062,1.2996,100.0,93.6,0.7073,0.7607
mom_120_sft >= 0.03876|cmo_89_sft >= Close_sft,SHORT,SINTETICA_REVERSE,45.145,0.9542,1715,103,1.1592,3.4896,1.2953,100.0,92.1,0.7118,0.7008
mom_120_sft >= 0.03876|cmo_144_sft >= -0.372637,SHORT,SINTETICA_REVERSE,44.321,0.9626,1715,113,1.0634,3.734,1.2919,100.0,91.4,0.7138,0.7024
cmo_144_sft >= -0.372637|roc_120_sft >= 3.482884|rsi_48_sft >= Close_sft,SHORT,SINTETICA_REVERSE,45.577,0.9676,1715,113,1.0537,3.7343,1.2879,100.0,90.9,0.7004,0.6796
mom_120_sft >= 0.03876|roc_55_sft >= -1.760249,SHORT,SINTETICA_REVERSE,33.939,0.971,1715,119,1.0244,3.8095,1.285,100.0,91.3,0.7005,0.6964
cmo_48_sft >= -6.9|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,39.883,0.9599,1715,121,1.0295,3.8336,1.2841,100.0,92.2,0.7108,0.7116
roc_120_sft >= 3.59|force_48_sft >= -1.9,SHORT,SINTETICA_REVERSE,33.086,0.9731,1715,101,1.2188,3.2182,1.2759,100.0,94.9,0.6986,0.7415
cmo_55_sft >= -3.53|mfi_200_sft >= 2.64|roc_120_sft >= 3.482884,SHORT,SINTETICA_REVERSE,40.91,0.9644,1715,113,1.0459,3.7299,1.2734,100.0,91.4,0.6913,0.6792
roc_120_sft >= 4.74|mfi_120_sft >= Close_sft,SHORT,SINTETICA_REVERSE,81.787,0.9743,1705,79,1.0957,3.5044,1.2623,100.0,93.7,0.753,0.7236
roc_120_sft >= 3.482884|force_55_sft >= -14.689145,SHORT,SINTETICA_REVERSE,43.555,0.9674,1715,119,1.0174,3.7781,1.2617,100.0,91.3,0.6959,0.6717
roc_120_sft >= 4.6,SHORT,SINTETICA_REVERSE,104.912,0.972,1709,83,1.0981,3.5008,1.2601,100.0,93.6,0.7353,0.7289
roc_120_sft >= 4.64,SHORT,SINTETICA_REVERSE,113.562,0.9685,1709,80,1.0996,3.5033,1.2581,100.0,93.7,0.7535,0.7521
roc_120_sft >= 3.482884|mfi_21_sft >= 30.649628,SHORT,SINTETICA_REVERSE,29.893,0.9793,1715,123,1.0834,3.5136,1.258,100.0,91.0,0.6695,0.6538
rsi_13_sft >= 37.368362|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,38.639,0.9577,1715,122,1.0222,3.7853,1.2569,100.0,91.2,0.7052,0.6895
roc_34_sft >= -1.489023|mom_120_sft >= 0.03876|mfi_5_sft >= Close_sft,SHORT,SINTETICA_REVERSE,36.105,0.9635,1715,122,1.0124,3.7957,1.2569,100.0,93.0,0.717,0.6892
mfi_5_sft >= -8.72|roc_120_sft >= 4.66,SHORT,SINTETICA_REVERSE,113.562,0.9685,1709,80,1.0961,3.5004,1.2534,100.0,93.7,0.7535,0.7528
roc_120_sft >= 3.482884|mfi_24_sft >= 31.827576,SHORT,SINTETICA_REVERSE,29.466,0.9739,1715,118,1.0234,3.7013,1.251,100.0,91.0,0.6637,0.6844
roc_120_sft >= 3.482884|force_89_sft >= -1.297116,SHORT,SINTETICA_REVERSE,41.877,0.9754,1715,97,1.152,3.3005,1.2453,100.0,93.7,0.6793,0.7174
mom_120_sft >= 0.03876|mfi_120_sft >= 44.814178,SHORT,SINTETICA_REVERSE,32.005,0.9582,1715,114,1.1658,3.3193,1.2438,100.0,91.4,0.6837,0.6678
mfi_55_sft <= 55.053436|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,14.828,0.9779,1723,111,1.2449,3.0628,1.2437,100.0,92.8,0.6851,0.6226
roc_120_sft >= 3.78|rsi_34_sft >= 2.27,SHORT,SINTETICA_REVERSE,39.91,0.9836,1711,105,0.9372,3.9424,1.2429,100.0,91.0,0.7229,0.6625
force_120_sft >= -1.331197|roc_120_sft >= 3.45|rsi_55_sft >= -0.52,SHORT,SINTETICA_REVERSE,42.141,0.9871,1715,105,1.0865,3.4247,1.2391,100.0,92.9,0.7195,0.7436
rsi_144_sft >= -6.09|roc_120_sft >= 4.11|force_89_sft >= -1.297116,SHORT,SINTETICA_REVERSE,111.502,0.9851,1711,82,1.2032,3.1223,1.2387,100.0,95.6,0.7668,0.7614
cmo_48_sft >= -4.92|roc_120_sft >= 3.482884,SHORT,SINTETICA_REVERSE,42.685,0.9658,1715,112,1.0086,3.7344,1.2353,100.0,92.2,0.6998,0.6912
roc_120_sft >= 3.482884|roc_13_sft >= -0.847615,SHORT,SINTETICA_REVERSE,25.657,0.9752,1715,117,1.133,3.3158,1.2318,100.0,91.2,0.6637,0.6428
roc_34_sft <= 4.07|roc_120_sft >= 3.482884,SHORT,SINTETICA_REVERSE,11.891,0.9519,2723,89,1.6454,2.5475,1.2316,100.0,91.4,0.6374,0.673
mom_120_sft >= 0.01816|mom_55_sft >= 0.02102,SHORT,SINTETICA_REVERSE,21.568,0.9803,913,145,1.0517,3.2293,1.2295,100.0,92.8,0.6473,0.7088
mom_120_sft >= 0.03876|mfi_24_sft >= 31.827576,SHORT,SINTETICA_REVERSE,33.333,0.9599,1715,123,1.0016,3.7616,1.2289,100.0,90.6,0.689,0.7015
force_120_sft >= -9.966253|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,37.394,0.9685,1715,120,0.9903,3.7665,1.2287,100.0,91.0,0.7041,0.6967
cmo_200_sft >= Close_sft|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,47.206,0.9678,1715,102,1.0351,3.6083,1.2247,100.0,92.9,0.7281,0.6986
cmo_34_sft <= 12.353079|roc_120_sft >= 2.03,SHORT,SINTETICA_REVERSE,5.403,0.9441,1464,180,1.809,2.1511,1.2235,100.0,91.3,0.5976,0.606
roc_200_sft >= -0.189906|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,37.507,0.9786,1715,109,1.0742,3.4431,1.2223,100.0,92.8,0.7139,0.6552
roc_48_sft >= Close_sft|cmo_120_sft >= -0.352976|roc_120_sft >= 1.73,SHORT,SINTETICA_REVERSE,26.345,0.9819,775,140,0.9377,3.4678,1.2206,100.0,90.9,0.6703,0.7016
roc_120_sft >= 3.482884|force_48_sft >= -6.56,SHORT,SINTETICA_REVERSE,34.997,0.9742,1715,115,1.1143,3.3256,1.2155,100.0,92.9,0.6835,0.6879
mom_120_sft >= 0.03876|force_34_sft >= -1.434289|mom_34_sft >= -0.05382,SHORT,SINTETICA_REVERSE,37.826,0.9673,1715,108,1.2064,3.112,1.2149,100.0,94.4,0.6978,0.683
roc_120_sft >= 4.76|cmo_55_sft >= -8.252954,SHORT,SINTETICA_REVERSE,52.449,0.9731,1705,79,1.1081,3.3368,1.2128,100.0,93.6,0.7477,0.7883
mfi_120_sft <= 56.651295|cmo_24_sft >= -16.185631|roc_120_sft >= 3.482884,SHORT,SINTETICA_REVERSE,26.57,0.9754,1715,117,1.0747,3.4181,1.21,100.0,92.2,0.6897,0.6142
rsi_8_sft >= 32.989521|roc_120_sft >= 3.482884|mom_8_sft <= 3.44,SHORT,SINTETICA_REVERSE,32.342,0.9705,1715,126,0.968,3.7787,1.2099,100.0,90.6,0.6868,0.6703
rsi_8_sft >= 32.989521|roc_120_sft >= 3.482884,SHORT,SINTETICA_REVERSE,32.342,0.9705,1715,126,0.968,3.7787,1.2099,100.0,90.6,0.6868,0.6703
cmo_8_sft >= -34.020958|roc_120_sft >= 3.482884,SHORT,SINTETICA_REVERSE,32.342,0.9705,1715,126,0.968,3.7787,1.2099,100.0,90.6,0.6868,0.6703
mom_120_sft >= 0.03876|mom_5_sft >= -0.00482,SHORT,SINTETICA_REVERSE,23.947,0.9767,1715,151,1.0181,3.5848,1.2094,100.0,91.4,0.6864,0.6552
mfi_24_sft >= 39.583233|mom_144_sft <= -0.0017|roc_120_sft >= 1.618074,SHORT,Ret_12,13.327,0.9893,480,86,1.1664,2.5966,1.2092,100.0,92.4,0.7833,0.7268
force_89_sft >= -2.52|roc_120_sft >= 3.482884,SHORT,SINTETICA_REVERSE,42.391,0.9787,1715,104,1.0864,3.3693,1.2086,100.0,92.9,0.6911,0.7296
mfi_48_sft >= 36.627144|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,38.655,0.9679,1715,122,0.9712,3.7733,1.2086,100.0,90.9,0.7044,0.6925
mom_120_sft >= 0.03876|cmo_24_sft >= 0.658498,SHORT,SINTETICA_REVERSE,28.061,0.9665,1715,115,1.1658,3.1839,1.2034,100.0,93.3,0.6883,0.7031
mom_120_sft >= 0.03876|cmo_24_sft >= 0.6,SHORT,SINTETICA_REVERSE,28.061,0.9665,1715,115,1.1658,3.1839,1.2034,100.0,93.3,0.6883,0.7031
cmo_144_sft >= Close_sft|roc_120_sft >= 3.482884,SHORT,SINTETICA_REVERSE,58.111,0.9721,1715,104,1.0052,3.6207,1.2018,100.0,91.4,0.7138,0.6886
force_55_sft >= -1.436481|mom_120_sft >= 0.03876|force_13_sft >= -71.203606,SHORT,SINTETICA_REVERSE,24.393,0.9558,1715,112,1.1982,3.1213,1.1965,100.0,93.3,0.6758,0.7115
roc_120_sft >= 3.88|cmo_144_sft >= -0.372637,SHORT,SINTETICA_REVERSE,47.2,0.9862,1711,101,1.0146,3.5192,1.1955,100.0,92.2,0.7157,0.6899
cmo_120_sft >= 1.67|force_21_sft >= -22.37183|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,31.518,0.9628,1715,106,1.0695,3.4363,1.1954,100.0,93.0,0.7292,0.7118
roc_120_sft >= 3.482884|roc_55_sft >= 0.010908,SHORT,SINTETICA_REVERSE,31.372,0.9805,1715,111,1.0911,3.3021,1.1913,100.0,92.8,0.6931,0.6521
rsi_21_sft >= Close_sft|mom_120_sft >= 0.03876|mfi_55_sft >= 37.479076,SHORT,SINTETICA_REVERSE,23.101,0.9603,1715,124,0.9846,3.6871,1.1865,100.0,90.6,0.6828,0.7014
mfi_89_sft >= 39.951752|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,35.938,0.9732,1715,126,0.9225,3.8576,1.1859,100.0,90.9,0.698,0.7093
mom_120_sft >= 0.03876|mfi_89_sft >= 39.951752|mfi_24_sft >= -4.96,SHORT,SINTETICA_REVERSE,35.938,0.9732,1715,126,0.9225,3.8576,1.1859,100.0,90.9,0.698,0.7093
cmo_200_sft >= Close_sft|roc_120_sft >= 3.482884,SHORT,SINTETICA_REVERSE,53.219,0.9763,1715,102,0.9883,3.6125,1.1858,100.0,91.4,0.7171,0.6859
mom_34_sft >= 0.01676|roc_120_sft >= Close_sft,SHORT,SINTETICA_REVERSE,27.097,0.9733,607,167,0.9232,3.3098,1.1813,100.0,92.1,0.6585,0.6819
mom_120_sft >= 0.03876|roc_48_sft >= -1.683174|mfi_144_sft >= 7.02,SHORT,SINTETICA_REVERSE,42.419,0.9727,1715,116,0.9492,3.7423,1.1799,100.0,91.9,0.7167,0.6617
mom_48_sft >= -0.01911|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,40.693,0.978,1715,118,0.9484,3.7181,1.1778,100.0,91.4,0.7037,0.6501
mom_5_sft >= -0.00482|roc_120_sft >= 4.33,SHORT,SINTETICA_REVERSE,37.831,0.9786,1709,111,1.0889,3.2735,1.1772,100.0,94.9,0.7316,0.6999
roc_120_sft >= 3.482884|mfi_144_sft <= 55.921642,SHORT,SINTETICA_REVERSE,19.419,0.986,1715,118,1.0038,3.4986,1.1764,100.0,90.9,0.6826,0.5938
mom_120_sft >= 0.03876|mfi_24_sft <= 58.240715,SHORT,SINTETICA_REVERSE,22.939,0.957,1848,121,1.2638,2.9419,1.1745,100.0,93.0,0.6753,0.6662
cmo_21_sft >= 0.62977|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,30.678,0.9735,1715,114,1.1751,3.0582,1.1728,100.0,94.9,0.6899,0.6838
mom_8_sft >= -6.81|roc_120_sft >= 2.05|cmo_48_sft >= 9.187442,SHORT,SINTETICA_REVERSE,38.485,0.9916,658,135,0.8667,3.4509,1.171,100.0,90.9,0.7137,0.7211
mom_120_sft >= 0.01816|mom_34_sft >= 0.01676,SHORT,SINTETICA_REVERSE,31.923,0.9759,988,146,1.0001,3.271,1.1709,100.0,93.8,0.6938,0.6909
roc_8_sft <= 2.251098|mom_120_sft >= 0.03876|force_55_sft >= 2.38,SHORT,Ret_12,13.95,0.9885,1712,83,1.2817,2.7729,1.1704,100.0,91.9,0.7253,0.737
mom_120_sft >= 0.03876|mfi_89_sft >= 44.096008,SHORT,SINTETICA_REVERSE,24.795,0.9521,1715,122,1.0589,3.4299,1.1693,100.0,92.0,0.6916,0.671
mom_120_sft >= 0.03876|force_55_sft >= -1.436481,SHORT,SINTETICA_REVERSE,30.597,0.9619,1715,108,1.1602,3.1116,1.1653,100.0,93.3,0.6817,0.7115
cmo_89_sft <= 5.48928|mom_120_sft >= 0.01816,SHORT,SINTETICA_REVERSE,5.028,0.9195,1138,179,1.7936,2.0478,1.1652,100.0,92.9,0.5943,0.511
rsi_5_sft >= 70.009766|mom_120_sft >= 0.03876,SHORT,Ret_12,17.295,0.9863,1702,86,1.1299,3.1032,1.1642,100.0,91.8,0.7559,0.7496
mfi_200_sft >= 5.94|mfi_144_sft <= 55.921642|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,19.846,0.9872,1715,118,0.9773,3.5292,1.1596,100.0,91.7,0.7013,0.5997
mom_120_sft >= 0.01816|cmo_24_sft >= 15.842436,SHORT,SINTETICA_REVERSE,29.541,0.9818,732,165,0.9093,3.3467,1.1554,100.0,90.6,0.6712,0.7077
mom_5_sft <= -0.00017|mom_120_sft >= 0.03876,SHORT,Ret_12,10.918,0.977,1705,82,1.2158,2.8984,1.152,100.0,90.6,0.6977,0.7721
cmo_48_sft >= Close_sft|roc_120_sft >= 3.482884,SHORT,SINTETICA_REVERSE,44.199,0.968,1715,111,1.018,3.4391,1.1499,100.0,92.8,0.7001,0.6954
mom_48_sft >= 0.00011|cmo_24_sft >= -16.185631|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,27.268,0.9725,1715,109,1.055,3.3047,1.1468,100.0,95.0,0.7069,0.6964
cmo_55_sft >= Close_sft|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,30.55,0.9541,1715,109,1.0396,3.404,1.1435,100.0,92.9,0.7053,0.682
mfi_8_sft >= 19.147154|mom_120_sft >= 0.03876|cmo_24_sft >= 3.84,SHORT,SINTETICA_REVERSE,28.31,0.9739,1715,117,1.149,3.0358,1.1409,100.0,94.9,0.7032,0.6887
roc_5_sft <= -0.014955|mom_120_sft >= 0.03876,SHORT,Ret_12,10.917,0.9777,1705,81,1.2011,2.8982,1.1399,100.0,90.6,0.6959,0.7721
roc_120_sft >= 3.482884|mom_5_sft >= -0.00482,SHORT,SINTETICA_REVERSE,24.306,0.9833,1715,149,0.9466,3.5833,1.1392,100.0,90.9,0.6786,0.6233
roc_120_sft >= 1.618074|mom_48_sft >= 0.01985,SHORT,SINTETICA_REVERSE,16.81,0.968,878,144,1.0001,3.1499,1.1376,100.0,93.2,0.6759,0.71
cmo_21_sft >= -0.16|roc_120_sft >= 3.482884,SHORT,SINTETICA_REVERSE,35.949,0.9791,1715,113,1.1237,3.0688,1.136,100.0,94.6,0.6896,0.6865
force_144_sft >= 6.032463|mom_120_sft >= 0.01816,SHORT,SINTETICA_REVERSE,17.323,0.9845,764,142,0.988,3.0629,1.1357,100.0,91.3,0.6635,0.7363
mom_120_sft >= 0.03876|mom_48_sft >= 0.00011,SHORT,SINTETICA_REVERSE,27.66,0.9746,1715,111,1.0343,3.3208,1.1342,100.0,94.9,0.7137,0.7034
mom_120_sft >= 0.01816|mom_8_sft >= 0.00592,SHORT,SINTETICA_REVERSE,15.163,0.9796,422,222,0.854,3.198,1.134,100.0,94.6,0.6383,0.7216
roc_120_sft >= Close_sft|mom_8_sft >= 0.00592|mfi_8_sft >= Close_sft,SHORT,SINTETICA_REVERSE,13.655,0.9778,494,257,0.8087,3.4482,1.1338,100.0,90.9,0.6447,0.6769
cmo_34_sft >= Close_sft|mom_120_sft >= 0.01816|mom_8_sft >= 0.00592,SHORT,SINTETICA_REVERSE,15.632,0.9799,401,197,0.911,2.9892,1.1329,100.0,92.8,0.6422,0.7438
force_144_sft >= 6.032463|mom_120_sft >= 0.01816|force_13_sft >= -26.845707,SHORT,SINTETICA_REVERSE,15.298,0.9813,786,152,1.085,2.8264,1.1329,100.0,91.4,0.6481,0.7252
rsi_34_sft >= 50.05579|roc_120_sft >= 3.482884|rsi_21_sft >= Close_sft,SHORT,SINTETICA_REVERSE,43.423,0.9728,1715,105,1.0466,3.2834,1.1314,100.0,92.9,0.6861,0.7028
mom_55_sft >= -0.0201|roc_24_sft >= -1.246161|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,35.578,0.9623,1715,114,0.9776,3.5296,1.1308,100.0,93.8,0.6917,0.6601
mom_200_sft >= 0.02501|roc_120_sft >= 1.618074,SHORT,SINTETICA_REVERSE,18.214,0.9845,844,133,0.9526,3.1988,1.1308,100.0,90.6,0.6528,0.7117
roc_120_sft >= 3.482884|cmo_21_sft >= Close_sft,SHORT,SINTETICA_REVERSE,38.983,0.9803,1715,113,1.1084,3.0883,1.1302,100.0,94.6,0.6944,0.6748
mom_120_sft >= 0.01816|roc_48_sft >= 1.800875,SHORT,SINTETICA_REVERSE,16.727,0.9713,1130,148,0.9983,3.2225,1.1246,100.0,93.2,0.6824,0.6823
roc_34_sft >= 0.014376|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,39.107,0.9568,1715,99,1.0615,3.2699,1.1227,100.0,94.4,0.7297,0.7151
mom_34_sft >= 0.00016|mom_120_sft >= 0.03876,SHORT,SINTETICA_REVERSE,39.107,0.9568,1715,99,1.0615,3.2699,1.1227,100.0,94.4,0.7297,0.7151
roc_34_sft >= 1.501342|roc_120_sft >= Close_sft,SHORT,SINTETICA_REVERSE,27.925,0.9715,607,162,0.8772,3.2945,1.1209,100.0,92.0,0.6578,0.6766
cmo_55_sft <= 8.255426|mom_120_sft >= 0.01816,SHORT,SINTETICA_REVERSE,5.417,0.9424,1039,184,1.5429,2.185,1.1199,100.0,90.9,0.5762,0.5283
roc_48_sft >= 1.800875|roc_120_sft >= 1.618074,SHORT,SINTETICA_REVERSE,16.152,0.9702,1130,148,1.009,3.1788,1.1189,100.0,93.2,0.6724,0.6766
mom_120_sft >= 0.03876|force_55_sft >= 0.04,SHORT,SINTETICA_REVERSE,31.357,0.9619,1715,107,1.1437,3.0263,1.1185,100.0,94.9,0.6685,0.7031
