Entry,Side,Exit,PF,R2,Stag_Active,Trades,OER,UI,Health,Monkey,Monkey_OOS,XS_IS,XS_OOS
minus_di_120_sft >= 36.081455|ema_21_sft <= 1.198318,LONG,SINTETICA_REVERSE,32.451,0.9609,2574,83,1.4779,3.0199,1.3418,100.0,93.8,0.6839,0.7748
macdh_34_sft <= -0.000824|trix_48_sft <= 0.01754,LONG,SINTETICA_REVERSE,16.726,0.9779,762,114,1.2645,2.895,1.3378,100.0,90.2,0.6396,0.6858
aroon_34_sft <= -58.823528|ema_120_sft <= ema_144_sft,LONG,SINTETICA_REVERSE,14.088,0.9473,919,112,1.671,2.3666,1.3377,100.0,95.7,0.5916,0.7953
macdh_89_sft <= -0.000449|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,36.09,0.9751,2574,80,1.4718,2.9663,1.3323,100.0,94.4,0.6934,0.8038
aroon_144_sft <= -13.194445|aroon_34_sft <= -58.823528,LONG,SINTETICA_REVERSE,27.855,0.9675,1686,95,1.8464,2.2814,1.3303,100.0,96.5,0.6728,0.7413
linreg_120_sft <= -0.000231|efficiency_120_sft >= 0.045683|macdh_5_sft >= 0.000835,LONG,Ret_12,6.841,0.9695,1961,77,1.3538,3.1042,1.328,100.0,92.2,0.6888,0.7893
linreg_200_sft <= -7.8e-05|minus_di_55_sft >= 31.105049,LONG,SINTETICA_REVERSE,15.252,0.9629,977,104,1.82,2.1504,1.3277,100.0,92.8,0.6311,0.6807
minus_di_34_sft >= 36.07122|trix_89_sft <= 0.006878,LONG,SINTETICA_REVERSE,7.957,0.9603,884,132,1.4803,2.5779,1.3256,100.0,91.4,0.5798,0.6738
adx_120_sft >= 4.733517|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.737,0.963,2744,80,1.5275,2.9093,1.3255,100.0,94.5,0.7009,0.762
ema_13_sft <= 1.200927|minus_di_120_sft >= 36.081455|plus_di_55_sft <= 35.136421,LONG,SINTETICA_REVERSE,43.08,0.973,2574,82,1.4724,2.9354,1.316,100.0,94.4,0.7025,0.7742
minus_di_13_sft >= 37.781456|efficiency_34_sft >= 0.221908,LONG,SINTETICA_REVERSE,5.886,0.9559,1298,186,1.4113,2.8347,1.314,100.0,90.8,0.5706,0.6721
aroon_34_sft <= -5.54|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,31.873,0.9644,2574,80,1.4383,3.019,1.3126,100.0,94.4,0.6901,0.7795
aroon_200_sft <= 49.5|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.174,0.9591,2574,82,1.5473,2.8346,1.3125,100.0,93.4,0.6857,0.7723
minus_di_120_sft >= 36.081455|linreg_55_sft <= 0.000452,LONG,SINTETICA_REVERSE,40.642,0.9619,2574,82,1.4277,3.036,1.3074,100.0,94.4,0.7034,0.7653
minus_di_21_sft >= 28.495888|efficiency_89_sft >= 0.184314,LONG,SINTETICA_REVERSE,4.919,0.9623,3291,133,1.9517,2.3268,1.3055,100.0,93.4,0.5605,0.5774
efficiency_21_sft >= -8.49|linreg_120_sft <= -0.000231|slope_34_sft <= 0.004385,LONG,SINTETICA_REVERSE,29.061,0.9838,1346,100,1.2469,3.0788,1.3025,100.0,91.0,0.6901,0.7024
trix_34_sft <= 5.66|minus_di_120_sft >= 36.081455|aroon_34_sft <= ema_13_sft,LONG,SINTETICA_REVERSE,32.337,0.9645,2574,80,1.4284,3.0139,1.3021,100.0,93.8,0.6914,0.7748
minus_di_5_sft >= ema_120_sft|trix_21_sft <= 0.001096|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,39.953,0.9665,2574,77,1.4388,2.9661,1.2928,100.0,95.4,0.6992,0.7784
efficiency_144_sft <= ema_200_sft|slope_21_sft <= -0.154966|aroon_144_sft <= Close_sft,LONG,SINTETICA_REVERSE,9.281,0.973,782,121,1.3398,2.6677,1.2893,100.0,92.8,0.6756,0.8363
aroon_144_sft <= ema_144_sft|slope_21_sft <= -0.154966,LONG,SINTETICA_REVERSE,9.281,0.973,782,121,1.3398,2.6677,1.2893,100.0,92.8,0.6756,0.8363
efficiency_89_sft >= 0.184314|macdh_48_sft <= -0.000665,LONG,SINTETICA_REVERSE,5.712,0.9709,1921,85,2.0,2.0551,1.2752,100.0,95.0,0.6001,0.7214
aroon_144_sft <= -28.472221|trix_8_sft <= 0.049396,LONG,SINTETICA_REVERSE,7.48,0.9669,1486,87,1.4835,2.6439,1.2751,100.0,91.0,0.7206,0.8251
efficiency_55_sft >= 0.287507|aroon_34_sft <= Close_sft|trix_8_sft <= -0.001391,LONG,SINTETICA_REVERSE,12.044,0.9672,686,143,1.4422,2.4264,1.2732,100.0,91.4,0.6141,0.7191
adx_21_sft >= 29.287378|aroon_120_sft <= 2.88,LONG,SINTETICA_REVERSE,17.947,0.9384,1137,76,1.1425,3.3402,1.273,100.0,91.8,0.7234,0.8605
slope_24_sft <= 0.003398|efficiency_55_sft >= 0.287507,LONG,SINTETICA_REVERSE,9.964,0.9678,568,178,1.3651,2.4706,1.2684,100.0,90.4,0.6068,0.7234
ema_24_sft <= ema_34_sft|linreg_200_sft <= -7.8e-05,LONG,SINTETICA_REVERSE,20.469,0.9793,622,82,1.0363,3.1909,1.2678,100.0,91.8,0.7446,0.7739
aroon_21_sft <= 52.380951|minus_di_200_sft >= 34.969025,LONG,SINTETICA_REVERSE,31.32,0.965,3629,76,1.7809,2.468,1.258,100.0,95.7,0.6706,0.8456
slope_24_sft <= 3.4|linreg_200_sft <= -7.8e-05|macdh_120_sft <= -1e-06,LONG,SINTETICA_REVERSE,20.637,0.9693,623,86,1.0842,3.0673,1.2568,100.0,91.3,0.7367,0.7335
linreg_13_sft <= -0.000831|efficiency_34_sft >= 0.221908|efficiency_8_sft <= 2.13,LONG,SINTETICA_REVERSE,2.872,0.9648,915,234,1.4858,2.4345,1.2558,100.0,90.4,0.5594,0.6471
efficiency_55_sft >= 0.287507|aroon_34_sft <= Close_sft,LONG,SINTETICA_REVERSE,11.886,0.9679,1042,164,1.3941,2.6191,1.2534,100.0,90.9,0.6084,0.7146
linreg_120_sft <= -0.000231|efficiency_120_sft >= 0.089593,LONG,SINTETICA_REVERSE,33.697,0.9535,1694,75,1.0802,3.5949,1.2519,100.0,92.1,0.6476,0.8091
minus_di_5_sft >= 40.297184|linreg_21_sft <= -0.000676,LONG,SINTETICA_REVERSE,2.777,0.9304,2727,224,2.0,2.1944,1.2474,100.0,90.8,0.5539,0.6589
efficiency_89_sft >= 0.184314|linreg_24_sft <= -0.000654,LONG,SINTETICA_REVERSE,5.656,0.9738,3447,76,2.0,2.1515,1.2433,100.0,95.6,0.5871,0.833
minus_di_120_sft >= 36.081455|ema_55_sft <= 1.19381,LONG,SINTETICA_REVERSE,33.02,0.9558,2574,77,1.3387,3.0731,1.2384,100.0,93.8,0.6887,0.7748
efficiency_34_sft >= 0.383019|adx_34_sft >= 12.021724|aroon_120_sft <= -9.09,LONG,SINTETICA_REVERSE,8.655,0.9195,1176,156,1.3032,2.9442,1.2357,100.0,92.8,0.6393,0.7317
aroon_200_sft <= ema_200_sft|adx_89_sft >= ema_89_sft|slope_34_sft <= -0.128949,LONG,SINTETICA_REVERSE,5.819,0.9653,1711,108,1.6742,2.3319,1.2342,100.0,92.2,0.615,0.7485
aroon_200_sft <= ema_5_sft|slope_34_sft <= -0.128949,LONG,SINTETICA_REVERSE,5.819,0.9653,1711,108,1.6742,2.3319,1.2342,100.0,92.2,0.615,0.7485
trix_48_sft <= -0.015821|aroon_24_sft <= -8.333333,LONG,SINTETICA_REVERSE,18.737,0.9739,1496,86,1.125,3.2788,1.2309,100.0,92.2,0.7214,0.7564
aroon_24_sft <= -83.333336|aroon_144_sft <= -0.12,LONG,Ret_12,7.001,0.9835,909,104,1.7036,2.0553,1.2302,100.0,95.3,0.6367,0.8129
plus_di_120_sft <= 29.372774|slope_21_sft <= -0.154966,LONG,SINTETICA_REVERSE,10.574,0.9662,927,132,1.2551,2.7915,1.2298,100.0,91.4,0.7057,0.7271
ema_200_sft >= ema_55_sft|efficiency_200_sft >= 0.076947,LONG,SINTETICA_REVERSE,9.049,0.9391,944,132,1.5771,2.3224,1.2276,100.0,90.9,0.6021,0.6513
minus_di_144_sft >= 33.824123|aroon_144_sft <= ema_55_sft,LONG,SINTETICA_REVERSE,17.581,0.9616,1672,82,1.364,2.8127,1.2275,100.0,93.6,0.6795,0.8249
efficiency_34_sft >= 0.383019|ema_200_sft >= ema_21_sft,LONG,SINTETICA_REVERSE,8.343,0.9027,1059,194,1.3609,2.8178,1.2269,100.0,92.4,0.5758,0.6631
plus_di_21_sft >= Close_sft|minus_di_200_sft >= 34.969025|ema_200_sft <= 1.170354,LONG,Ret_12,4.06,0.9479,3567,77,2.0,2.1877,1.2255,100.0,94.4,0.6107,0.8583
aroon_24_sft <= 2.3|trix_48_sft <= -0.015821,LONG,SINTETICA_REVERSE,18.914,0.9729,1496,86,1.1097,3.3011,1.2226,100.0,92.2,0.7215,0.7508
aroon_24_sft <= ema_8_sft|trix_48_sft <= -0.015821,LONG,SINTETICA_REVERSE,18.914,0.9729,1496,86,1.1097,3.3011,1.2226,100.0,92.2,0.7215,0.7508
slope_200_sft <= 3.11|aroon_144_sft <= -13.194445|aroon_8_sft <= -62.5,LONG,SINTETICA_REVERSE,4.428,0.9706,938,322,1.3275,2.6258,1.2221,100.0,95.0,0.6084,0.6872
slope_5_sft >= ema_21_sft|aroon_120_sft <= -16.666666,LONG,Ret_12,4.832,0.9546,2483,90,2.0,2.0701,1.2217,100.0,94.2,0.6256,0.7265
minus_di_200_sft >= 33.609528|adx_200_sft >= 4.130773,LONG,SINTETICA_REVERSE,12.072,0.931,3391,91,1.6967,2.5745,1.2194,100.0,91.3,0.5888,0.7467
minus_di_200_sft >= 32.127674|adx_21_sft >= 29.287378,LONG,SINTETICA_REVERSE,12.684,0.9634,1181,97,1.2912,2.7967,1.2186,100.0,90.3,0.6491,0.7683
adx_24_sft >= 9.87|slope_21_sft <= -0.33,LONG,SINTETICA_REVERSE,3.753,0.9474,3106,161,1.6423,2.5682,1.2135,100.0,90.9,0.5728,0.706
linreg_13_sft <= -0.000831|minus_di_5_sft >= 40.297184,LONG,SINTETICA_REVERSE,2.471,0.9221,2774,281,1.7746,2.3994,1.2041,100.0,90.0,0.5485,0.6382
efficiency_34_sft >= 0.383019|ema_34_sft <= ema_120_sft,LONG,SINTETICA_REVERSE,8.889,0.9172,923,199,1.2295,2.9197,1.1989,100.0,91.9,0.5963,0.6281
slope_5_sft <= -0.245316|plus_di_8_sft <= 15.823349,LONG,SINTETICA_REVERSE,2.706,0.9398,1176,324,1.6915,2.1736,1.1904,100.0,91.5,0.5694,0.6267
adx_55_sft >= 13.693274|ema_13_sft >= -5.06|aroon_120_sft <= -32.5,LONG,Ret_12,5.83,0.9626,3715,79,1.704,2.446,1.1893,100.0,94.2,0.6167,0.7524
adx_55_sft >= 13.693274|aroon_120_sft <= -32.5,LONG,Ret_12,5.83,0.9626,3715,79,1.704,2.446,1.1893,100.0,94.2,0.6167,0.7524
ema_5_sft <= ema_21_sft|efficiency_55_sft >= 0.287507,LONG,SINTETICA_REVERSE,9.064,0.9651,850,169,1.3698,2.4571,1.1877,100.0,90.4,0.6008,0.7246
minus_di_120_sft >= 36.081455|minus_di_144_sft >= 35.605183,LONG,SINTETICA_REVERSE,31.487,0.9461,3232,79,1.4587,2.8229,1.1857,100.0,95.4,0.6776,0.7786
minus_di_24_sft >= -2.56|efficiency_55_sft >= 0.287507|linreg_21_sft <= -0.000676,LONG,SINTETICA_REVERSE,12.08,0.9849,1415,104,1.6084,2.2214,1.1852,100.0,95.3,0.6334,0.7487
macdh_48_sft <= 1.1e-05|efficiency_89_sft >= 0.184314|linreg_5_sft <= ema_48_sft,LONG,SINTETICA_REVERSE,3.32,0.9734,1591,136,1.7502,2.0951,1.1775,100.0,90.1,0.5658,0.5391
aroon_89_sft <= -39.325844|plus_di_144_sft <= 29.634928,LONG,SINTETICA_REVERSE,47.894,0.9485,1065,85,1.2645,2.7571,1.1771,100.0,94.2,0.7352,0.8085
adx_120_sft >= 4.045436|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,28.083,0.9571,1047,87,1.3962,2.4815,1.1751,100.0,91.1,0.7144,0.8054
aroon_34_sft <= 76.470589|aroon_120_sft <= -32.5|aroon_89_sft >= -55.056179,LONG,SINTETICA_REVERSE,8.781,0.9715,1415,81,1.2487,2.8113,1.168,100.0,91.8,0.6786,0.6836
linreg_120_sft <= -0.000511|efficiency_89_sft <= 0.316522|minus_di_21_sft <= 47.460037,LONG,Ret_12,9.692,0.9605,3535,83,1.7026,2.3897,1.1656,100.0,93.9,0.6424,0.7315
aroon_89_sft <= -55.056179|aroon_120_sft <= -16.666666,LONG,Ret_12,8.523,0.9783,1466,80,1.5989,2.2173,1.1629,100.0,91.8,0.6458,0.71
minus_di_5_sft >= 40.297184|aroon_144_sft <= 3.75,LONG,SINTETICA_REVERSE,5.281,0.9633,605,227,1.1752,2.6401,1.1629,100.0,92.3,0.5981,0.6902
linreg_89_sft <= 0.000321|efficiency_55_sft >= 0.287507|efficiency_120_sft >= 0.045683,LONG,SINTETICA_REVERSE,3.762,0.9579,2108,165,2.0,1.9224,1.1627,100.0,94.9,0.557,0.7196
aroon_144_sft <= 8.21|aroon_48_sft <= -54.166668,LONG,SINTETICA_REVERSE,11.101,0.9524,1185,84,1.3509,2.5784,1.1578,100.0,94.1,0.7027,0.8359
adx_120_sft <= 7.001294|ema_5_sft <= ema_13_sft|aroon_144_sft <= -13.194445,LONG,SINTETICA_REVERSE,9.15,0.9899,1255,176,1.2765,2.6227,1.1521,100.0,93.3,0.6694,0.684
aroon_144_sft <= -52.083332|trix_34_sft <= -0.001383,LONG,Ret_12,7.319,0.9875,1498,77,1.2964,2.6508,1.1501,100.0,92.4,0.732,0.7987
aroon_120_sft <= -16.666666|trix_144_sft <= -0.00454,LONG,Ret_24,4.7,0.9672,3263,75,2.0,1.9742,1.1408,100.0,94.4,0.6549,0.7165
plus_di_120_sft <= 29.372774|aroon_144_sft <= -13.194445,LONG,SINTETICA_REVERSE,16.44,0.9201,914,101,0.9694,3.4363,1.1401,100.0,92.5,0.7389,0.8201
efficiency_120_sft >= 0.089593|minus_di_200_sft >= 33.609528,LONG,SINTETICA_REVERSE,16.68,0.9696,1802,79,1.2749,2.7862,1.14,100.0,96.4,0.6787,0.814
efficiency_55_sft >= 0.287507|trix_89_sft <= 0.014626|trix_34_sft <= -0.001383,LONG,SINTETICA_REVERSE,7.559,0.918,1314,154,1.5336,2.3527,1.1301,100.0,93.1,0.5965,0.7174
efficiency_24_sft >= 0.277724|slope_8_sft <= -0.223735|efficiency_55_sft <= 7.47,LONG,SINTETICA_REVERSE,3.075,0.9253,2089,249,1.5328,2.4752,1.1258,100.0,91.1,0.5596,0.6781
plus_di_89_sft <= 26.619913|slope_24_sft <= ema_24_sft|efficiency_89_sft >= 0.011542,LONG,SINTETICA_REVERSE,16.999,0.957,1047,103,1.3167,2.5076,1.1242,100.0,91.3,0.6799,0.7335
aroon_89_sft <= -55.056179|linreg_89_sft <= -0.000324,LONG,Ret_12,4.82,0.9587,2245,76,2.0,1.8719,1.1239,100.0,92.2,0.5965,0.7238
trix_55_sft <= 6.02|efficiency_89_sft >= 0.184314|slope_21_sft <= -0.154966,LONG,SINTETICA_REVERSE,4.857,0.9737,3448,95,2.0,1.9428,1.1226,100.0,95.0,0.6022,0.7613
trix_120_sft <= 0.004745|slope_89_sft <= -0.069746,LONG,SINTETICA_REVERSE,10.978,0.9777,786,138,1.1731,2.616,1.1225,100.0,90.2,0.6133,0.6964
minus_di_120_sft >= 36.081455|adx_21_sft >= 22.463316,LONG,SINTETICA_REVERSE,33.556,0.9685,2574,75,1.2593,2.9028,1.1199,100.0,94.2,0.6769,0.7536
efficiency_48_sft >= 0.169085|slope_8_sft <= -0.223735,LONG,SINTETICA_REVERSE,2.779,0.9307,1533,240,1.6149,2.2357,1.1192,100.0,92.0,0.5799,0.7066
adx_89_sft >= 3.57|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,27.524,0.9596,1047,94,1.2901,2.5317,1.1167,100.0,90.9,0.6884,0.7864
aroon_200_sft <= -24.5|minus_di_200_sft >= 32.127674,LONG,SINTETICA_REVERSE,7.698,0.9722,1678,80,1.593,2.1855,1.1146,100.0,93.0,0.6254,0.6739
plus_di_89_sft <= 26.619913|minus_di_13_sft >= ema_21_sft|efficiency_89_sft >= 0.078021,LONG,SINTETICA_REVERSE,25.981,0.9338,1039,101,1.4179,2.3704,1.1123,100.0,91.0,0.6659,0.7375
linreg_13_sft <= -0.000831|aroon_144_sft <= -13.194445,LONG,SINTETICA_REVERSE,5.852,0.973,914,129,1.3283,2.3676,1.1095,100.0,95.7,0.6711,0.7669
linreg_200_sft <= -1.5e-05|minus_di_34_sft >= 36.07122,LONG,SINTETICA_REVERSE,8.162,0.9536,1014,104,1.5693,2.0895,1.105,100.0,92.9,0.5677,0.6573
aroon_24_sft <= ema_48_sft|plus_di_120_sft >= ema_21_sft|linreg_200_sft <= -7.8e-05,LONG,SINTETICA_REVERSE,12.601,0.9743,757,90,1.129,2.6475,1.0989,100.0,93.8,0.6735,0.6878
efficiency_144_sft >= 0.044117|minus_di_200_sft >= 34.969025,LONG,SINTETICA_REVERSE,16.081,0.9521,3265,76,1.976,1.9522,1.0977,100.0,96.8,0.6397,0.7257
aroon_144_sft <= -13.194445|plus_di_144_sft <= 29.634928,LONG,SINTETICA_REVERSE,15.031,0.9476,914,97,0.9565,3.2345,1.0919,100.0,91.8,0.7715,0.7827
plus_di_120_sft <= 29.372774|minus_di_89_sft >= Close_sft|aroon_200_sft <= -8.5,LONG,SINTETICA_REVERSE,24.032,0.9229,611,103,0.8743,3.3915,1.0918,100.0,91.3,0.7237,0.7719
trix_21_sft <= -0.094743|efficiency_24_sft >= 0.277724,LONG,SINTETICA_REVERSE,31.941,0.947,3276,76,1.4952,2.5409,1.0915,100.0,95.4,0.6465,0.8281
plus_di_24_sft <= 23.398884|aroon_144_sft <= -13.194445,LONG,SINTETICA_REVERSE,12.455,0.933,914,142,0.9898,3.1778,1.0895,100.0,92.8,0.676,0.804
adx_21_sft >= 29.287378|minus_di_144_sft >= 32.059479,LONG,SINTETICA_REVERSE,13.682,0.9601,1137,97,1.0927,2.9069,1.0879,100.0,90.8,0.6605,0.7857
minus_di_144_sft >= 32.059479|adx_13_sft >= -7.74|adx_21_sft >= 29.287378,LONG,SINTETICA_REVERSE,13.682,0.9601,1137,97,1.0927,2.9069,1.0879,100.0,90.8,0.6605,0.7857
slope_55_sft >= -8.33|trix_24_sft <= -0.08296|macdh_48_sft <= -0.000665,LONG,Ret_12,4.882,0.9181,3289,75,1.7248,2.2842,1.0877,100.0,94.9,0.6553,0.8122
slope_144_sft <= -0.049753|linreg_200_sft <= -7.8e-05,LONG,SINTETICA_REVERSE,19.607,0.9735,1169,79,1.2537,2.5225,1.0823,100.0,95.3,0.7365,0.6654
slope_55_sft <= ema_144_sft|aroon_144_sft <= -52.083332,LONG,Ret_12,4.751,0.9796,1498,98,1.2494,2.5972,1.0801,100.0,90.6,0.6913,0.6913
minus_di_8_sft >= 39.02602|efficiency_13_sft >= 0.371546,LONG,SINTETICA_REVERSE,2.039,0.8994,2473,281,2.0,1.9408,1.0797,100.0,90.0,0.5343,0.592
efficiency_55_sft >= 0.287507|linreg_34_sft <= -0.000563,LONG,SINTETICA_REVERSE,24.898,0.9779,1542,96,1.3466,2.4276,1.0763,100.0,94.6,0.6582,0.7793
efficiency_55_sft >= 0.287507|ema_24_sft >= Close_sft|ema_89_sft <= 1.193875,LONG,SINTETICA_REVERSE,8.588,0.9642,760,177,1.2682,2.3397,1.0693,100.0,90.7,0.5907,0.6994
minus_di_200_sft >= 33.609528|linreg_200_sft <= -1.5e-05,LONG,SINTETICA_REVERSE,9.727,0.942,1727,90,1.5013,2.2965,1.0692,100.0,95.4,0.5865,0.6997
slope_34_sft <= 0.94|aroon_144_sft <= -52.083332,LONG,Ret_12,4.634,0.9774,1498,97,1.2448,2.5799,1.0668,100.0,90.6,0.69,0.6877
slope_21_sft <= 0.142663|aroon_144_sft <= -28.472221,LONG,SINTETICA_REVERSE,6.687,0.9657,1486,100,1.2759,2.5488,1.0667,100.0,91.3,0.6735,0.7585
minus_di_13_sft >= 19.358997|trix_48_sft <= -0.015821|aroon_200_sft <= ema_120_sft,LONG,SINTETICA_REVERSE,23.368,0.9837,850,93,1.0237,2.8276,1.065,100.0,90.3,0.7091,0.7303
plus_di_55_sft <= 24.281431|linreg_21_sft <= 0.002189|minus_di_144_sft >= 30.257421,LONG,SINTETICA_REVERSE,10.118,0.9776,835,102,1.289,2.2835,1.0594,100.0,92.4,0.6622,0.7862
ema_89_sft <= ema_144_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,50.454,0.9771,1056,77,1.2634,2.4035,1.0575,100.0,91.9,0.7366,0.8382
linreg_89_sft <= -1e-06|aroon_144_sft <= -52.083332,LONG,Ret_12,7.359,0.9876,1498,78,1.2263,2.5658,1.0575,100.0,92.9,0.7293,0.7343
trix_24_sft <= 0.078235|ema_55_sft <= 1.19381|aroon_144_sft <= -52.083332,LONG,Ret_12,7.134,0.9821,1498,83,1.1339,2.7678,1.0552,100.0,91.8,0.7307,0.713
plus_di_89_sft <= 26.619913|plus_di_8_sft <= 36.505527,LONG,SINTETICA_REVERSE,14.538,0.9641,1047,95,1.272,2.4104,1.0543,100.0,90.9,0.6842,0.7425
aroon_144_sft <= ema_5_sft|aroon_55_sft <= -50.909092,LONG,SINTETICA_REVERSE,10.46,0.9687,1676,82,1.2315,2.634,1.0529,100.0,93.8,0.6808,0.7842
trix_8_sft <= -0.001391|efficiency_13_sft >= 0.611228|adx_13_sft >= -6.98,LONG,SINTETICA_REVERSE,2.236,0.8845,2638,257,2.0,1.9358,1.0505,100.0,92.3,0.5963,0.6673
plus_di_89_sft <= 26.619913|plus_di_13_sft <= 26.532242,LONG,SINTETICA_REVERSE,12.677,0.9569,1047,96,1.3516,2.2857,1.05,100.0,91.0,0.6702,0.7354
minus_di_55_sft >= 28.073263|plus_di_55_sft <= 24.281431,LONG,SINTETICA_REVERSE,11.241,0.9832,998,108,1.1808,2.4934,1.0454,100.0,91.9,0.6842,0.7579
linreg_89_sft <= 4.47|aroon_120_sft <= 6.44|macdh_13_sft >= 0.00289,LONG,Ret_12,5.336,0.9392,3525,87,1.8457,2.0288,1.0449,100.0,91.0,0.6363,0.7982
aroon_120_sft <= 72.5|linreg_200_sft <= -7.8e-05|aroon_24_sft <= -8.333333,LONG,SINTETICA_REVERSE,13.572,0.9699,757,89,1.0657,2.6649,1.0444,100.0,93.8,0.6851,0.6841
slope_120_sft <= -0.056725|trix_48_sft <= -0.015821,LONG,SINTETICA_REVERSE,34.886,0.9611,867,84,0.9437,3.0555,1.0414,100.0,91.9,0.7194,0.7774
plus_di_13_sft <= 36.635632|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,14.602,0.9622,1047,94,1.2559,2.4138,1.0414,100.0,90.9,0.6859,0.7425
linreg_200_sft <= -7.8e-05|aroon_34_sft <= -9.09|adx_200_sft >= -5.61,LONG,SINTETICA_REVERSE,20.547,0.9832,983,80,1.1345,2.5689,1.0405,100.0,93.2,0.6559,0.6908
macdh_13_sft <= 0.00289|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,14.216,0.9686,1047,93,1.2507,2.4031,1.0397,100.0,90.9,0.6847,0.7425
plus_di_120_sft <= 27.577505|minus_di_144_sft >= 30.257421,LONG,SINTETICA_REVERSE,31.805,0.9563,1220,80,1.3657,2.2815,1.035,100.0,90.4,0.7108,0.7645
plus_di_89_sft <= 26.619913|macdh_120_sft <= 6.27|plus_di_48_sft <= 26.936235,LONG,SINTETICA_REVERSE,14.837,0.9687,1047,93,1.225,2.4374,1.0345,100.0,90.9,0.6894,0.7425
trix_5_sft <= 0.219163|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,14.749,0.9679,1047,93,1.2287,2.4324,1.0344,100.0,90.9,0.6871,0.7425
plus_di_89_sft <= 26.619913|macdh_21_sft <= 0.00263,LONG,SINTETICA_REVERSE,14.749,0.9679,1047,93,1.2287,2.4324,1.0344,100.0,90.9,0.6871,0.7425
plus_di_89_sft <= 26.619913|slope_13_sft <= 0.593893,LONG,SINTETICA_REVERSE,14.749,0.9679,1047,93,1.2287,2.4324,1.0344,100.0,90.9,0.6871,0.7425
aroon_200_sft <= -24.5|linreg_89_sft <= -0.000324,LONG,Ret_12,9.009,0.9808,2162,79,1.4474,2.2734,1.034,100.0,93.9,0.6642,0.7571
plus_di_89_sft <= 26.619913|slope_24_sft <= 0.448999,LONG,SINTETICA_REVERSE,15.333,0.9677,1047,93,1.2253,2.437,1.0335,100.0,90.9,0.6871,0.7425
macdh_89_sft <= 1.2e-05|trix_34_sft <= -0.054303,LONG,Ret_12,8.037,0.9639,3279,78,1.3368,2.6183,1.031,100.0,92.4,0.6732,0.8079
trix_55_sft <= -0.000923|slope_21_sft <= -0.154966,LONG,SINTETICA_REVERSE,13.411,0.9745,1137,113,1.2345,2.4229,1.0299,100.0,96.4,0.6932,0.7601
plus_di_8_sft <= 54.623535|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,15.522,0.9649,1047,94,1.1797,2.5201,1.029,100.0,90.9,0.6904,0.7425
trix_34_sft <= -0.054303|slope_120_sft <= -0.001869|trix_34_sft <= 8.81,LONG,Ret_12,7.986,0.9647,3484,78,1.3785,2.555,1.0285,100.0,93.2,0.6686,0.7991
plus_di_89_sft <= 28.797562|aroon_144_sft <= -13.194445|aroon_13_sft <= 84.615387,LONG,SINTETICA_REVERSE,20.641,0.8967,914,128,0.8907,3.432,1.028,100.0,93.6,0.729,0.8011
slope_5_sft <= ema_24_sft|ema_48_sft >= -7.24|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,14.798,0.9679,1047,93,1.218,2.4262,1.0235,100.0,90.9,0.6871,0.7425
plus_di_144_sft <= 29.634928|trix_5_sft <= -0.068896,LONG,SINTETICA_REVERSE,9.811,0.951,928,106,1.1403,2.5738,1.0215,100.0,91.4,0.6837,0.7541
minus_di_89_sft >= 9.34|minus_di_55_sft >= 28.073263|aroon_144_sft <= -52.083332,LONG,Ret_12,7.413,0.9821,1498,83,1.16,2.6236,1.0215,100.0,92.2,0.7258,0.8147
aroon_144_sft <= -13.194445|plus_di_13_sft <= 19.104673,LONG,SINTETICA_REVERSE,10.562,0.9618,968,162,1.191,2.4536,1.0189,100.0,94.6,0.6445,0.6921
efficiency_48_sft >= 0.311937|minus_di_55_sft >= 39.365353,LONG,SINTETICA_REVERSE,28.429,0.9751,1489,75,1.4103,2.1945,1.0177,100.0,95.7,0.6756,0.8376
ema_200_sft >= ema_144_sft|efficiency_200_sft >= 0.076947,LONG,SINTETICA_REVERSE,3.837,0.9016,3597,134,2.0,1.9113,1.0173,100.0,92.9,0.5771,0.6776
minus_di_89_sft >= 27.283876|aroon_144_sft <= -52.083332,LONG,Ret_12,5.123,0.9834,1498,92,1.1453,2.639,1.0168,100.0,90.6,0.7068,0.6877
linreg_5_sft >= -0.003159|aroon_144_sft <= ema_34_sft|trix_5_sft <= -0.068896,LONG,SINTETICA_REVERSE,5.494,0.9688,1555,133,1.2104,2.5571,1.0162,100.0,95.3,0.6698,0.8141
ema_24_sft <= ema_144_sft|plus_di_89_sft <= 26.619913,LONG,SINTETICA_REVERSE,44.388,0.973,1046,84,1.1326,2.5615,1.016,100.0,90.2,0.7205,0.7885
